Auto,Run #1
Time (s),Angular Velocity (rad/s)
19.325,2.56
19.35,2.909
19.375,3.025
19.4,2.909
19.425,2.56
19.45,2.094
19.475,1.629
19.5,1.164
19.525,0.814
19.55,0.349
19.575,-0.116
19.6,-0.349
19.625,-0.465
19.65,-0.465
19.675,-0.465
19.7,-0.349
19.725,-0.116
19.75,0
19.775,0
19.8,0
19.825,0
19.85,0
19.875,0
19.9,0
19.925,0
19.95,0
19.975,0
20,0
20.025,0.116
20.05,0.233
20.075,0.233
20.1,0.116
20.125,0
20.15,0
20.175,0
20.2,0.116
20.225,0.233
20.25,0.233
20.275,0.116
20.3,0
20.325,0
20.35,0
20.375,0.116
20.4,0.233
20.425,0.233
20.45,0.116
20.475,0
20.5,0
20.525,0
20.55,0
20.575,0
20.6,0
20.625,0
20.65,0
20.675,0.116
20.7,0.233
20.725,0.233
20.75,0.116
20.775,0.116
20.8,0.233
20.825,0.233
20.85,0.116
20.875,0
20.9,-0.116
20.925,-0.349
20.95,-0.814
20.975,-1.396
21,-1.978
21.025,-2.676
21.05,-3.491
21.075,-4.305
21.1,-4.887
21.125,-5.12
21.15,-5.003
21.175,-4.538
21.2,-3.723
21.225,-2.793
21.25,-1.745
21.275,-0.698
21.3,0.233
21.325,1.164
21.35,2.094
21.375,3.025
21.4,3.956
21.425,4.771
21.45,5.352
21.475,5.585
21.5,5.585
21.525,5.352
21.55,4.887
21.575,4.189
21.6,3.258
21.625,2.327
21.65,1.513
21.675,1.047
21.7,0.582
21.725,0.116
21.75,-0.233
21.775,-0.465
21.8,-0.465
21.825,-0.465
21.85,-0.465
21.875,-0.465
21.9,-0.465
21.925,-0.465
21.95,-0.465
21.975,-0.349
22,-0.116
22.025,0
22.05,0
22.075,0
22.1,0
22.125,0
22.15,0
22.175,0.116
22.2,0.233
22.225,0.233
22.25,0.116
22.275,0
22.3,0
22.325,0
22.35,0
22.375,0
22.4,0.116
22.425,0.233
22.45,0.233
22.475,0.116
22.5,0
22.525,0
22.55,0
22.575,0
22.6,0
22.625,0
22.65,0
22.675,-0.116
22.7,-0.233
22.725,-0.233
22.75,-0.116
22.775,0
22.8,0
22.825,0
22.85,0
22.875,0
22.9,-0.116
22.925,-0.233
22.95,-0.233
22.975,-0.116
23,0
23.025,0
23.05,0
23.075,0.116
23.1,0.233
23.125,0.233
23.15,0.116
23.175,0
23.2,0
23.225,0
23.25,0
23.275,0
23.3,0.116
23.325,0.233
23.35,0.233
23.375,0.116
23.4,0
23.425,0
23.45,0
23.475,0
23.5,0
23.525,0
23.55,0
23.575,0
23.6,0
23.625,0
23.65,0
23.675,-0.116
23.7,-0.233
23.725,-0.233
23.75,-0.116
23.775,0
23.8,0
23.825,0
23.85,-0.116
23.875,-0.349
23.9,-0.698
23.925,-1.047
23.95,-1.629
23.975,-2.56
24,-3.723
24.025,-4.887
24.05,-5.701
24.075,-6.05
24.1,-5.701
24.125,-4.771
24.15,-3.491
24.175,-1.862
24.2,0
24.225,1.862
24.25,3.374
24.275,4.422
24.3,5.12
24.325,5.469
24.35,5.469
24.375,5.12
24.4,4.538
24.425,3.723
24.45,2.793
24.475,1.745
24.5,0.814
