;Title, http://www.gcdataconcepts.com, x2-2,Kionix KXRB5-2050
;Version, 1102, Build date, Oct  6 2015,  SN:CCDC10023F56AE8
;Start_time, 2007-02-11, 22:57:00.707
;Temperature, -999.00, deg C,  Vbat, 4160, mv
;Gain, high
;SampleRate, 64,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0,sec
;Headers, time,Ax,Ay,Az
0.439758,-1916,333,-12917
0.455383,-2207,519,-13374
0.471008,-2547,728,-13720
0.486633,-2670,576,-13910
0.502258,-2695,214,-13699
0.517883,-2868,-217,-12847
0.533508,-2704,-434,-12003
0.564758,-2379,-524,-12488
0.580383,-2086,-577,-13563
0.596008,-1474,-543,-13686
0.611633,-1008,-750,-13433
0.627258,-904,-1104,-13115
0.642883,-674,-1215,-12520
0.658508,-492,-1265,-12617
0.674133,-458,-1307,-13272
0.689758,-258,-1272,-13401
0.705383,-65,-1370,-13226
0.721008,-40,-1506,-13124
0.736633,-29,-1518,-13074
0.752258,-34,-1463,-13060
0.767883,-50,-1407,-13019
0.783508,-68,-1440,-13097
0.799133,-81,-1470,-13022
0.814758,-40,-1406,-12794
0.830383,-79,-1429,-13044
0.846008,-309,-1490,-13211
0.861633,-325,-1293,-12653
0.877258,171,-1315,-12892
0.892883,423,-1595,-13985
0.908508,385,-1331,-13763
0.924133,189,-1120,-13263
0.939758,-452,-1374,-13278
0.955383,-631,-1472,-12290
0.971008,-367,-1500,-11842
0.986633,-156,-1441,-12969
1.002258,191,-1202,-13952
1.017883,349,-1091,-14088
1.033508,196,-1234,-13654
1.049133,-134,-1522,-12856
1.064758,-422,-1620,-11971
1.080383,-445,-1491,-12162
1.096008,-358,-1375,-13422
1.111633,-13,-1168,-13727
1.127258,337,-1106,-13508
1.142883,148,-1350,-13638
1.158508,-86,-1334,-12867
1.174133,-270,-1250,-12454
1.189758,-620,-1450,-12983
1.205383,-383,-1341,-12794
1.221008,41,-1402,-13094
1.236633,19,-1463,-12935
1.252258,-220,-652,-12533
1.267883,-2031,-250,-14683
1.283508,-3579,274,-14670
1.299133,-3095,740,-11912
1.314758,-3273,-140,-11763
1.330383,-3125,-461,-12312
1.346008,-1716,117,-12485
1.361633,-1033,530,-14381
1.377258,-1102,660,-15650
1.392883,-1256,482,-14283
1.408508,-1554,246,-12296
1.424133,-2000,224,-11581
1.439758,-2091,441,-11949
1.455383,-1552,901,-12774
1.471008,-954,1364,-14077
1.486633,-654,1565,-14902
1.502258,-465,1669,-14133
1.517883,-552,1562,-13097
1.533508,-890,1439,-12515
1.549133,-927,1853,-11956
1.564758,-622,2381,-12679
1.580383,-220,2792,-14236
1.596008,166,3353,-14693
1.611633,294,3683,-14345
1.627258,285,3681,-13606
1.642883,410,3663,-12585
1.658508,692,3779,-12358
1.674133,989,4154,-13258
1.689758,1178,4783,-14360
1.705383,1328,5422,-14799
1.721008,1473,5701,-14276
1.736633,1815,5656,-13176
1.752258,2335,5561,-12637
1.767883,2778,5515,-12947
1.783508,3176,5717,-13526
1.799133,3315,6135,-14360
1.814758,3372,6408,-14949
1.830383,3408,6465,-14518
1.846008,3203,6454,-13495
1.861633,3169,6481,-12687
1.877258,3221,6588,-12617
1.892883,3276,6872,-13299
1.908508,3271,7549,-14161
1.924133,3071,8247,-14820
1.939758,3094,8666,-15006
1.955383,3356,8938,-14572
1.971008,3704,8886,-13904
1.986633,3987,8736,-13528
2.002258,4217,8847,-13476
2.017883,4583,8886,-13610
2.033508,5020,8773,-13974
2.049133,5354,8700,-14527
2.064758,5497,8400,-14863
2.080383,5504,7833,-14551
2.096008,5260,7292,-13656
2.111633,4803,7025,-12854
2.127258,4428,7075,-12945
2.142883,4024,7384,-14013
2.158508,3597,7813,-14938
2.174133,3483,8075,-14667
2.189880,3479,8157,-13772
2.205505,3440,8234,-13328
2.221130,3608,8402,-13522
2.236755,3956,8527,-13947
2.252380,4395,8495,-14120
2.268005,4774,8390,-14140
2.283630,4960,8261,-14188
2.299255,5042,8229,-13994
2.314880,4970,8165,-13847
2.330505,4885,8182,-13631
2.346130,5008,8447,-13361
2.361755,5131,8427,-14124
2.377380,5147,8445,-14724
2.393005,5122,8757,-14252
2.408630,5022,8797,-14206
2.424255,5052,8784,-13999
2.439880,5254,8813,-13338
2.455505,5406,8748,-13529
2.471130,5481,8943,-14031
2.486755,5433,9334,-14263
2.502380,5217,9716,-14368
2.518005,4986,10136,-14135
2.533630,4977,10445,-13867
2.549255,5195,10600,-13802
2.564880,5417,10791,-13913
2.580505,5674,11200,-14024
2.596130,5870,11637,-14233
2.611755,6074,12011,-14901
2.627380,6417,12230,-15201
2.643005,6502,12218,-14554
2.658630,6654,12161,-13904
2.674255,6884,12032,-13526
2.689880,6434,11996,-12747
2.705505,5779,12353,-12663
2.721130,5349,13466,-14310
2.736755,5385,14878,-15956
2.752380,6659,15385,-16468
2.768005,8020,14891,-16870
2.783630,8516,14276,-14156
2.799255,8057,12830,-7701
2.814880,6242,12278,-7093
2.830505,6179,14151,-13163
2.846130,8295,15132,-16329
2.861755,8797,14958,-16720
2.877380,8320,14710,-16334
2.893005,8165,14285,-12147
2.908630,7983,13691,-9753
2.924255,7165,13284,-13063
2.939880,7243,14375,-14747
2.955505,8566,15589,-14722
2.971130,8932,15073,-16622
2.986755,9216,14873,-15743
3.002380,9245,14789,-13760
3.018005,8368,13626,-14402
3.033630,7874,14089,-12538
3.049255,8102,15119,-11422
3.064880,8868,15110,-15063
3.080505,9450,15633,-16947
3.096130,9591,15817,-16370
3.111755,9518,15532,-15181
3.127380,9057,15864,-13551
3.143005,8645,15607,-14570
3.158630,8616,15210,-14710
3.174255,9673,16290,-11506
3.189758,9279,15999,-13588
3.205383,9314,15232,-16782
3.221008,11439,14230,-13351
3.236633,9534,12112,-9519
3.252258,8232,13969,-8539
3.267883,8452,14975,-10815
3.283508,6950,14759,-13870
3.299133,7911,16824,-15409
3.314758,8900,16906,-16763
3.330383,8768,16328,-16916
3.346008,9425,16307,-13567
3.361633,9215,15521,-10551
3.377258,8224,15107,-11376
3.392883,8623,16057,-13397
3.408508,8507,16608,-15861
3.424133,7497,16573,-16995
3.439758,8209,16715,-15420
3.455383,8879,16676,-12849
3.471008,8745,16664,-12140
3.486633,9238,16683,-14172
3.502258,9506,16674,-16331
3.517883,8706,16678,-16956
3.533508,8524,16678,-14758
3.549133,8893,16678,-12817
3.564758,9895,16678,-13756
3.580383,11520,16678,-13767
3.596008,12382,16678,-15283
3.611633,12994,16678,-17273
3.627258,11161,16678,-13160
3.642883,10439,16678,-11196
3.658508,11582,16678,-14629
3.674133,11521,16678,-14252
3.689758,13209,16678,-14217
3.705383,14301,16678,-16636
3.721008,13578,16678,-16484
3.736633,13096,16678,-16349
3.752258,12455,16678,-16645
3.767883,12586,16678,-14833
3.783508,13459,16678,-13174
3.799133,13680,16678,-14236
3.814758,13934,16678,-15768
3.830383,14223,16678,-16079
3.846008,13976,16678,-16150
3.861633,13394,16678,-15518
3.877258,13312,16678,-14158
3.892883,13785,16678,-14451
3.908508,14980,16678,-16588
3.924133,16248,16678,-16654
3.939758,16494,16678,-13727
3.955383,16439,16678,-14347
3.971008,15782,16678,-16499
3.986633,15591,16678,-13994
4.002258,15571,16678,-14077
4.017883,15348,16678,-16636
4.033508,16242,16678,-15336
4.049133,16512,16678,-13947
4.064758,16274,16678,-13672
4.080383,16423,16678,-14038
4.096008,16387,16678,-15792
4.111633,16337,16678,-16741
4.127258,16369,16678,-16506
4.142883,16387,16678,-15938
4.158508,16376,16678,-15645
4.174133,16396,16678,-15206
4.189758,16328,16678,-13394
4.205383,16048,16678,-13552
4.221008,15866,16678,-15959
4.236633,16149,16678,-16750
4.252258,16428,16678,-16704
4.267883,16378,16678,-14754
4.283508,16373,16678,-12574
4.299133,16392,16678,-14426
4.314758,16357,16678,-16584
4.330383,16371,16678,-16447
4.346008,16387,16678,-16124
4.361633,16380,16678,-16091
4.377258,16382,16678,-15508
4.392883,16383,16678,-15113
4.408508,16382,16678,-16043
4.424133,16382,16678,-16586
4.439758,16382,16678,-16450
4.455383,16382,16678,-16872
4.471008,16382,16678,-15561
4.486633,16382,16678,-14518
4.502258,16382,16678,-16172
4.517883,16382,16678,-16632
4.533508,16382,16678,-16297
4.549133,16382,16678,-16574
4.564758,16382,16678,-15992
4.580383,16382,16678,-15545
4.596008,16382,16678,-15963
4.611633,16382,16678,-16456
4.627258,16382,16678,-16641
4.642883,16382,16678,-16375
4.658508,16382,16678,-16740
4.674133,16382,16678,-16274
4.689758,16382,16678,-13195
4.705383,16382,16678,-13074
4.721008,16382,16678,-16268
4.736633,16382,16678,-16815
4.752258,16382,16678,-16249
4.767883,16382,16678,-16857
4.783508,16382,16678,-15752
4.799133,16382,16678,-12826
4.814758,16382,16678,-13111
4.830383,16382,16678,-15988
4.846008,16382,16678,-16765
4.861633,16382,16678,-16411
4.877258,16382,16678,-16565
4.892883,16382,16678,-16647
4.908508,16382,16678,-16140
4.924133,16382,16678,-15722
4.939758,16382,16678,-16102
4.955383,16382,16678,-16707
4.971008,16382,16678,-16618
4.986633,16382,16678,-14968
5.002258,16382,16678,-14724
5.017883,16382,16678,-16416
5.033508,16382,16678,-16643
5.049133,16382,16678,-16572
5.064758,16382,16678,-16229
5.080383,16382,16678,-15358
5.096008,16382,16678,-15949
5.111633,16382,16678,-16684
5.127258,16382,16678,-16500
5.142883,16382,16678,-16347
5.158508,16382,16678,-16416
5.174133,16382,16678,-15561
5.189758,16382,16678,-15079
5.205383,16382,16678,-16424
5.221008,16382,16678,-16608
5.236633,16382,16678,-16434
5.252258,16382,16678,-16891
5.267883,16382,16678,-13944
5.283508,16382,16678,-12506
5.299133,16382,16678,-16238
5.314758,16382,16678,-15831
5.330383,16382,16678,-14233
5.346008,16382,16678,-16822
5.361633,16382,16678,-15465
5.377258,16382,16678,-14190
5.392883,16382,16678,-15718
5.408508,16382,16678,-14115
5.424133,16382,16678,-14749
5.439758,16382,16678,-16965
5.455383,16382,16678,-16506
5.471008,16382,16678,-16334
5.486633,16382,16678,-16277
5.502258,16382,16678,-16034
5.517883,16382,16678,-16397
5.533508,16382,16678,-16499
5.549133,16382,16678,-16729
5.564758,16382,16678,-16104
5.580383,16382,16678,-14277
5.596008,16382,16678,-14977
5.611633,16382,16678,-16634
5.627258,16382,16678,-16561
5.642883,16382,16678,-16613
5.658508,16382,16678,-15927
5.674133,16382,16678,-15258
5.689758,16382,16678,-16377
5.705383,16382,16678,-16641
5.721008,16382,16678,-15558
5.736633,16382,16678,-14572
5.752258,16382,16678,-14133
5.767883,16382,16678,-15284
5.783508,16382,16678,-16586
5.799133,16382,16678,-16490
5.814758,16382,16678,-16541
5.830383,16382,16678,-16536
5.846008,16382,16678,-14094
5.861633,16382,16678,-10889
5.877258,16382,16678,-12160
5.892883,16382,16678,-15975
5.908508,16382,16678,-16661
5.924133,16382,16678,-16563
5.939758,16382,16678,-16433
5.955383,16382,16678,-13706
5.971008,16382,16678,-12976
5.986633,16382,16678,-15406
6.002258,16382,16678,-16515
6.017883,16382,16678,-16474
6.033508,16382,16678,-16509
6.049133,16382,16678,-16620
6.064758,16382,16678,-16134
6.080383,16382,16678,-15072
6.096008,16382,16678,-15679
6.111633,16382,16678,-16732
6.127258,16382,16678,-16391
6.142883,16382,16678,-16554
6.158508,16382,16678,-15972
6.174133,16382,16678,-14345
