;Title, http://www.gcdataconcepts.com, x2-2,Kionix KXRB5-2050
;Version, 1102, Build date, Oct  6 2015,  SN:CCDC10023F56AE8
;Start_time, 2007-01-01, 23:31:00.755
;Temperature, -999.00, deg C,  Vbat, 4118, mv
;Gain, high
;SampleRate, 64,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0,sec
;Headers, time,Ax,Ay,Az
0.386810,-334,19,-13174
0.402435,-329,24,-13151
0.418060,-340,39,-13151
0.433685,-350,24,-13158
0.449310,-349,12,-13158
0.464935,-338,5,-13178
0.480560,-336,8,-13169
0.511810,-343,10,-13158
0.527435,-324,3,-13160
0.543060,-329,10,-13153
0.558685,-365,17,-13154
0.574310,-347,23,-13161
0.589935,-336,30,-13161
0.605560,-356,8,-13156
0.621185,-345,14,-13160
0.636810,-338,37,-13176
0.652435,-342,0,-13181
0.668060,-327,-8,-13174
0.683685,-327,28,-13169
0.699310,-354,17,-13160
0.714935,-345,12,-13154
0.730560,-320,10,-13185
0.746185,-379,0,-13149
0.761810,-417,1,-13072
0.777435,-345,-4,-13142
0.793060,-329,3,-13186
0.808685,-345,23,-13153
0.824310,-333,23,-13158
0.839935,-343,16,-13145
0.855560,-329,33,-13217
0.871185,-315,48,-13245
0.886810,-343,17,-13145
0.902435,-334,5,-13151
0.918060,-318,17,-13176
0.933685,-333,19,-13149
0.949310,-333,16,-13167
0.964935,-338,12,-13188
0.980560,-336,23,-13172
0.996185,-338,19,-13151
1.011810,-365,19,-13167
1.027435,-342,17,-13174
1.043060,-315,10,-13151
1.058685,-340,28,-13160
1.074310,-350,32,-13165
1.089935,-345,5,-13149
1.105560,-350,5,-13167
1.121185,-340,19,-13172
1.136810,-336,30,-13160
1.152435,-342,12,-13178
1.168060,-329,-4,-13169
1.183685,-336,14,-13153
1.199310,-358,19,-13165
1.214935,-354,21,-13172
1.230560,-349,19,-13172
1.246185,-349,21,-13161
1.261810,-352,26,-13154
1.277435,-345,5,-13158
1.293060,-329,7,-13160
1.308685,-334,26,-13151
1.324310,-343,24,-13149
1.339935,-350,26,-13160
1.355560,-343,19,-13161
1.371185,-342,12,-13169
1.386810,-350,14,-13172
1.402435,-334,8,-13163
1.418060,-325,8,-13156
1.433685,-336,10,-13161
1.449310,-340,7,-13174
1.464935,-338,10,-13170
1.480560,-338,21,-13158
1.496185,-349,21,-13161
1.511810,-375,7,-13163
1.527435,-361,10,-13165
1.543060,-322,21,-13165
1.558685,-333,26,-13156
1.574310,-345,23,-13163
1.589935,-345,17,-13156
1.605560,-347,19,-13160
1.621185,-350,8,-13172
1.636810,-350,-11,-13119
1.652435,-327,8,-13115
1.668060,-320,17,-13183
1.683685,-343,-11,-13186
1.699310,-352,-2,-13151
1.714935,-317,-2,-13160
1.730560,-297,-17,-13176
1.746185,-340,16,-13158
1.761810,-356,39,-13167
1.777435,-324,16,-13197
1.793060,-336,7,-13185
1.808685,-365,19,-13161
1.824310,-345,19,-13158
1.839935,-325,21,-13160
1.855560,-327,24,-13161
1.871185,-333,19,-13161
1.886810,-354,23,-13156
1.902435,-359,8,-13154
1.918060,-334,14,-13161
1.933685,-331,33,-13158
1.949310,-343,21,-13158
1.964935,-354,14,-13176
1.980560,-349,33,-13154
1.996185,-329,32,-13131
2.011810,-363,-18,-13242
2.027435,-390,-20,-13285
2.043060,-350,24,-13179
2.058685,-347,12,-13142
2.074310,-354,21,-13208
2.089935,-331,71,-13240
2.105560,-327,48,-13160
2.121185,-342,28,-13135
2.136810,-358,39,-13161
2.152435,-343,12,-13163
2.168060,-331,5,-13167
2.183685,-347,26,-13161
2.199310,-352,23,-13161
2.214935,-345,16,-13163
2.230560,-347,21,-13163
2.246185,-358,12,-13156
2.261810,-359,12,-13151
2.277435,-342,16,-13163
2.293060,-327,17,-13158
2.308685,-333,17,-13154
2.324310,-342,1,-13176
2.339935,-349,17,-13165
2.355560,-347,23,-13156
2.371185,-343,1,-13174
2.386810,-352,12,-13174
2.402435,-338,8,-13165
2.418060,-327,-4,-13163
2.433685,-352,17,-13156
2.449310,-349,19,-13151
2.464935,-334,0,-13149
2.480560,-352,1,-13169
2.496185,-359,12,-13199
2.511810,-347,19,-13179
2.527435,-342,10,-13161
2.543060,-343,-2,-13178
2.558685,-350,12,-13165
2.574310,-352,23,-13149
2.589935,-343,12,-13165
2.605560,-343,10,-13167
2.621185,-340,24,-13151
2.636810,-352,35,-13158
2.652435,-350,14,-13167
2.668060,-331,0,-13163
2.683685,-345,19,-13165
2.699310,-354,17,-13161
2.714935,-342,17,-13154
2.730560,-333,33,-13170
2.746185,-327,26,-13176
2.761810,-342,26,-13172
2.777435,-336,19,-13178
2.793060,-317,3,-13174
2.808685,-334,12,-13163
2.824310,-358,16,-13160
2.839935,-361,14,-13163
2.855560,-352,23,-13156
2.871185,-331,30,-13154
2.886810,-336,21,-13158
2.902435,-356,5,-13160
2.918060,-354,12,-13161
2.933685,-345,10,-13153
2.949310,-343,5,-13158
2.964935,-358,19,-13170
2.980560,-361,19,-13169
2.996185,-342,17,-13163
3.011810,-342,23,-13153
3.027435,-352,28,-13161
3.043060,-343,21,-13170
3.058685,-329,14,-13161
3.074310,-333,16,-13163
3.089935,-343,16,-13156
3.105560,-342,19,-13161
3.121185,-340,39,-13167
3.136810,-340,42,-13147
3.152435,-331,1,-13161
3.168060,-331,-8,-13174
3.183685,-327,28,-13160
3.199310,-331,32,-13161
3.214935,-349,26,-13163
3.230560,-352,17,-13165
3.246185,-345,10,-13167
3.261810,-338,16,-13160
3.277435,-329,3,-13169
3.293060,-329,-4,-13176
3.308685,-342,26,-13167
3.324310,-345,26,-13170
3.339935,-334,16,-13174
3.355560,-333,33,-13160
3.371185,-349,24,-13163
3.386810,-352,5,-13169
3.402435,-340,10,-13178
3.418060,-340,19,-13179
3.433685,-340,17,-13158
3.449310,-331,10,-13165
3.464935,-347,5,-13174
3.480560,-345,17,-13160
3.496185,-318,24,-13151
3.511810,-333,16,-13158
3.527435,-350,3,-13174
3.543060,-349,-9,-13167
3.558685,-352,8,-13158
3.574310,-340,17,-13161
3.589935,-336,7,-13154
3.605560,-338,14,-13161
3.621185,-345,23,-13170
3.636810,-368,26,-13165
3.652435,-354,12,-13156
3.668060,-327,16,-13151
3.683685,-352,42,-13161
3.699310,-356,30,-13170
3.714935,-327,14,-13163
3.730560,-329,24,-13161
3.746185,-347,28,-13161
3.761810,-345,28,-13160
3.777435,-329,23,-13161
3.793060,-325,8,-13154
3.808685,-334,14,-13142
3.824310,-342,30,-13149
3.839935,-349,32,-13163
3.855560,-345,21,-13158
3.871185,-331,21,-13158
3.886810,-338,19,-13160
3.902435,-340,-4,-13151
3.918060,-324,-15,-13165
3.933685,-329,8,-13186
3.949310,-342,17,-13169
3.964935,-350,8,-13154
3.980560,-345,16,-13165
3.996185,-336,23,-13167
4.011810,-349,12,-13161
4.027435,-347,-9,-13165
4.043060,-334,-8,-13160
4.058685,-347,17,-13154
4.074310,-356,17,-13163
4.089935,-343,14,-13163
4.105560,-329,16,-13154
4.121185,-334,12,-13147
4.136963,-340,23,-13160
4.152588,-338,26,-13179
4.168213,-345,8,-13174
4.183838,-349,12,-13154
4.199463,-352,28,-13153
4.215088,-352,24,-13167
4.230713,-342,21,-13172
4.246338,-343,30,-13167
4.261963,-347,21,-13163
4.277588,-324,0,-13185
4.293213,-309,-8,-13181
4.308838,-324,5,-13165
