;Title, http://www.gcdataconcepts.com, x2-2,Kionix KXRB5-2050
;Version, 1102, Build date, Oct  6 2015,  SN:CCDC10023F56AE8
;Start_time, 2007-01-01, 23:20:52.750
;Temperature, -999.00, deg C,  Vbat, 4152, mv
;Gain, high
;SampleRate, 64,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0,sec
;Headers, time,Ax,Ay,Az
0.390686,-6430,4006,-12167
0.406311,-3632,2544,-13827
0.421936,-2616,1676,-12879
0.437561,-2066,832,-11917
0.453186,-195,124,-14086
0.468811,116,278,-14067
0.484436,19,360,-13877
0.515686,-97,487,-14138
0.531311,-906,721,-13008
0.546936,-1118,601,-12244
0.562561,-802,426,-12169
0.578186,-292,153,-12608
0.593811,366,-72,-13461
0.609436,535,-75,-13583
0.625061,589,-243,-13428
0.640686,651,-381,-13342
0.656311,448,-261,-13038
0.671936,344,-159,-13217
0.687561,403,-90,-13356
0.703186,424,-72,-13010
0.718811,591,-113,-12997
0.734436,742,-99,-13315
0.750061,805,-111,-13374
0.765686,732,-113,-13174
0.781311,585,-147,-13190
0.796936,503,-240,-13194
0.812561,353,-272,-12815
0.828186,274,-263,-12903
0.843811,305,-177,-13335
0.859436,237,-15,-13231
0.875061,212,66,-13094
0.890686,258,89,-13181
0.906311,303,144,-13163
0.921936,471,66,-13256
0.937561,649,-117,-13236
0.953186,714,-268,-12994
0.968811,737,-377,-13022
0.984436,692,-340,-13183
1.000061,553,-211,-13210
1.015686,457,-168,-13113
1.031311,421,-142,-13036
1.046936,482,-65,-13194
1.062561,601,-20,-13322
1.078186,608,3,-13269
1.093811,612,7,-13286
1.109436,567,-2,-13251
1.125061,424,7,-13149
1.140686,382,-45,-13199
1.156311,391,-145,-13115
1.171936,396,-202,-12979
1.187561,476,-211,-13076
1.203186,521,-145,-13161
1.218811,539,-42,-13269
1.234436,560,14,-13347
1.250061,496,37,-13151
1.265686,458,24,-13004
1.281311,491,-45,-13042
1.296936,496,-111,-13103
1.312561,541,-140,-13263
1.328186,569,-175,-13336
1.343811,526,-192,-13210
1.359436,519,-175,-13103
1.375061,469,-127,-13028
1.390686,396,-49,-13070
1.406311,466,12,-13226
1.421936,546,17,-13235
1.437561,562,-29,-13188
1.453186,599,-81,-13163
1.468811,578,-115,-13113
1.484436,519,-124,-13172
1.500061,485,-115,-13228
1.515686,410,-100,-13147
1.531311,417,-115,-13104
1.546936,508,-143,-13113
1.562561,526,-104,-13115
1.578186,553,-49,-13226
1.593811,574,-18,-13326
1.609436,537,8,-13229
1.625061,487,-2,-13097
1.640686,469,-63,-13058
1.656311,467,-109,-13079
1.671936,476,-120,-13178
1.687561,510,-127,-13274
1.703186,530,-142,-13267
1.718811,528,-136,-13192
1.734436,485,-75,-13094
1.750061,442,-22,-13081
1.765686,444,0,-13138
1.781311,451,23,-13172
1.796936,469,-8,-13210
1.812561,510,-68,-13178
1.828186,526,-100,-13113
1.843811,510,-136,-13154
1.859436,521,-159,-13197
1.875061,533,-154,-13149
1.890686,548,-161,-13133
1.906311,578,-143,-13131
1.921936,571,-81,-13113
1.937561,558,-33,-13208
1.953186,548,-4,-13272
1.968811,471,17,-13172
1.984436,403,-8,-13128
2.000061,412,-63,-13101
2.015686,421,-95,-13035
2.031311,455,-131,-13154
2.046936,541,-149,-13269
2.062561,558,-124,-13197
2.078186,555,-100,-13167
2.093811,558,-72,-13147
2.109436,519,-45,-13097
2.125061,487,-31,-13136
2.140686,467,-11,-13172
2.156311,464,-34,-13178
2.171936,478,-90,-13186
2.187561,462,-86,-13151
2.203186,455,-84,-13158
2.218811,469,-100,-13169
2.234436,464,-92,-13131
2.250061,501,-84,-13156
2.265686,535,-75,-13135
2.281311,539,-67,-13122
2.296936,566,-59,-13220
2.312561,544,-65,-13154
2.328186,548,-111,-13213
2.343811,665,-195,-13245
2.359436,621,-200,-12854
2.375061,562,-104,-13113
2.390686,615,5,-13479
2.406311,251,133,-12985
2.421936,128,142,-13263
2.437561,449,0,-13588
2.453186,214,-72,-12654
2.468811,241,-145,-12858
2.484436,837,-231,-13558
2.500061,683,-136,-12924
2.515686,624,-95,-13256
2.531311,1032,-172,-13794
2.546936,587,-125,-12804
2.562561,366,-122,-12879
2.578186,623,-131,-13419
2.593811,189,7,-12769
2.609436,153,57,-13195
2.625061,530,37,-13699
2.640686,232,69,-12899
2.656311,324,-43,-13085
2.671936,678,-150,-13420
2.687561,455,-104,-12797
2.703186,567,-140,-13095
2.718811,812,-195,-13461
2.734436,607,-118,-12978
2.750061,549,-47,-13160
2.765686,614,-8,-13406
2.781311,369,48,-13090
2.796936,321,-9,-13124
2.812561,435,-124,-13204
2.828186,398,-190,-12976
2.843811,521,-206,-13060
2.859436,644,-140,-13288
2.875061,608,-54,-13285
2.890686,508,3,-13308
2.906311,557,3,-13138
2.921936,421,-2,-12924
2.937561,316,-11,-13054
2.953186,476,0,-13165
2.968811,405,32,-13154
2.984436,483,-18,-13420
3.000061,610,-75,-13378
3.015686,460,-97,-12895
3.031311,487,-175,-13028
3.046936,624,-225,-13217
3.062561,491,-147,-13004
3.078186,501,-61,-13211
3.093811,646,-13,-13376
3.109436,491,42,-13065
3.125061,426,74,-13169
3.140686,467,73,-13303
3.156311,294,16,-12992
3.171936,303,-93,-13053
3.187561,485,-156,-13210
3.203186,476,-174,-13051
3.218811,548,-175,-13203
3.234436,674,-133,-13376
3.250061,557,-61,-13145
3.265686,501,-27,-13090
3.281311,569,-34,-13101
3.296936,462,-4,-12981
3.312561,460,35,-13165
3.328186,519,32,-13329
3.343811,412,10,-13233
3.359436,408,-47,-13238
3.375061,419,-111,-13126
3.390686,326,-133,-12960
3.406311,417,-152,-13120
3.421936,551,-125,-13195
3.437561,558,-61,-13124
3.453186,664,-31,-13272
3.468811,696,-8,-13253
3.484436,533,-9,-13103
3.500061,478,-13,-13203
3.515686,419,8,-13161
3.531311,285,-38,-13026
3.546936,355,-106,-13135
3.562561,448,-122,-13160
3.578186,441,-109,-13140
3.593811,546,-90,-13294
3.609436,599,-70,-13242
3.625061,530,-50,-13086
3.640686,560,-49,-13099
3.656311,582,-38,-13074
3.671936,535,7,-13094
3.687561,503,33,-13238
3.703186,432,30,-13276
3.718811,353,26,-13217
3.734436,298,-15,-13142
3.750061,242,-56,-13081
3.765686,280,-65,-13074
3.781311,401,-92,-13076
3.796936,512,-86,-13169
3.812561,648,-61,-13274
3.828186,719,-70,-13244
3.843811,721,-72,-13228
3.859436,674,-65,-13163
3.875061,560,-65,-13042
3.890686,482,-67,-13101
3.906311,441,-68,-13163
3.921936,385,-50,-13194
3.937561,357,-59,-13274
3.953186,326,-81,-13194
3.968811,316,-38,-13095
3.984436,451,12,-13097
4.000061,566,26,-13076
4.015686,626,10,-13110
4.031311,753,-43,-13210
4.046936,735,-72,-13260
4.062561,569,-52,-13288
