;Title, http://www.gcdataconcepts.com, x2-2,Kionix KXRB5-2050
;Version, 1102, Build date, Oct  6 2015,  SN:CCDC10023F56AE8
;Start_time, 2007-01-02, 00:19:12.760
;Temperature, -999.00, deg C,  Vbat, 4174, mv
;Gain, high
;SampleRate, 64,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0,sec
;Headers, time,Ax,Ay,Az
0.377380,-563,255,-13160
0.393005,-565,257,-13190
0.408630,-547,260,-13131
0.424255,-604,330,-13154
0.439880,-579,283,-13167
0.455505,-502,203,-13136
0.471130,-588,307,-13151
0.502380,-588,298,-13151
0.518005,-504,205,-13169
0.533630,-611,307,-13179
0.549255,-643,316,-13147
0.564880,-540,214,-13149
0.580505,-593,289,-13136
0.596130,-643,307,-13167
0.611755,-559,216,-13174
0.627380,-570,260,-13110
0.643005,-606,314,-13170
0.658630,-581,303,-13115
0.674255,-588,291,-13076
0.689880,-572,258,-13283
0.705505,-583,266,-13195
0.721130,-620,296,-13042
0.736755,-565,258,-13179
0.752380,-550,239,-13122
0.768005,-583,276,-13092
0.783630,-572,312,-13245
0.799255,-579,323,-13147
0.814880,-558,276,-13126
0.830505,-527,226,-13201
0.846130,-581,260,-13085
0.861755,-640,307,-13124
0.877380,-567,233,-13204
0.893005,-483,153,-13176
0.908630,-584,235,-13208
0.924255,-602,253,-13145
0.939880,-463,153,-13126
0.955505,-502,237,-13229
0.971130,-572,317,-13160
0.986755,-483,237,-13136
1.002380,-474,228,-13245
1.018005,-559,253,-13160
1.033630,-597,235,-13088
1.049255,-577,196,-13201
1.064880,-534,160,-13197
1.080505,-583,228,-13117
1.096130,-575,262,-13167
1.111755,-438,198,-13176
1.127380,-422,233,-13119
1.143005,-504,319,-13167
1.158630,-515,258,-13201
1.174255,-465,174,-13181
1.189880,-504,217,-13188
1.205505,-615,249,-13131
1.221130,-615,217,-13078
1.236755,-531,144,-13111
1.252380,-445,183,-13388
1.268005,-409,317,-13647
1.283630,-356,171,-13242
1.299255,-395,21,-12688
1.314880,-525,96,-12654
1.330505,-381,91,-12967
1.346130,-325,155,-13395
1.361755,-502,278,-13417
1.377380,-658,316,-13044
1.393005,-765,296,-12940
1.408630,-643,223,-13194
1.424255,-552,287,-13424
1.439880,-534,344,-13340
1.455505,-472,249,-13179
1.471130,-486,169,-13111
1.486755,-493,198,-12990
1.502380,-602,332,-13049
1.518005,-624,328,-13226
1.533630,-483,249,-13254
1.549255,-486,280,-13338
1.564880,-479,258,-13331
1.580505,-495,155,-13019
1.596130,-643,160,-12801
1.611755,-754,321,-12981
1.627380,-656,424,-13354
1.643005,-556,389,-13456
1.658630,-570,282,-13188
1.674255,-616,207,-12949
1.689880,-695,273,-13006
1.705505,-702,358,-13242
1.721130,-754,428,-13331
1.736755,-866,412,-13179
1.752380,-875,339,-13022
1.768005,-838,349,-13024
1.783630,-804,351,-13092
1.799255,-768,373,-13142
1.814880,-788,419,-13158
1.830505,-811,441,-13224
1.846130,-745,483,-13338
1.861755,-609,380,-13306
1.877380,-492,187,-13124
1.893005,-442,85,-12958
1.908630,-374,28,-12981
1.924255,-302,69,-13240
1.939880,-311,132,-13347
1.955505,-306,94,-13236
1.971130,-270,53,-13217
1.986755,-183,16,-13153
2.002380,-122,-34,-13103
2.018005,-199,-47,-13163
2.033630,-11,24,-13178
2.049255,-213,-83,-13558
2.064880,98,-488,-13988
2.080505,2585,-945,-14144
2.096130,5111,-2211,-13788
2.111755,7036,-4573,-11990
2.127380,8770,-5398,-10835
2.143005,8254,-3232,-9782
2.158630,8829,-2223,-9153
2.174255,8752,524,-13153
2.189880,316,8334,-16941
2.205505,-3932,10159,-16632
2.221130,-1772,8109,-14524
2.236755,-4329,6731,-12378
2.252380,-5844,3383,-9582
2.268005,-6752,2563,-6523
2.283630,-7321,1660,-6184
2.299255,-4409,694,-8717
2.314880,-1666,1103,-13301
2.330505,578,1403,-16341
2.346130,1580,2360,-16466
2.361755,1087,3092,-16591
2.377380,78,2626,-16136
2.393005,-1566,1639,-12986
2.408630,-2854,1057,-9387
2.424255,-3796,26,-7585
2.439880,-3447,-500,-7717
2.455505,-2061,108,-10512
2.471130,-900,889,-13785
2.486755,360,1528,-15720
2.502380,969,2208,-16786
2.518005,632,2071,-16663
2.533630,108,1076,-14552
2.549255,-300,308,-11958
2.564880,-729,-447,-9732
2.580505,-981,-1027,-8592
2.596130,-716,-683,-10512
2.611755,-190,499,-13245
2.627380,58,1158,-15111
2.643005,251,1628,-16474
2.658630,348,1796,-16265
2.674255,44,967,-14285
2.689880,-272,144,-12265
2.705505,-413,-420,-10737
2.721130,-511,-863,-10017
2.736755,-427,-445,-11365
2.752380,-159,537,-13485
2.768005,-18,1003,-14735
2.783630,67,1376,-15504
2.799255,73,1478,-15268
2.814880,-120,746,-13513
2.830505,-304,92,-12019
2.846130,-375,-181,-11328
2.861755,-418,-420,-11183
2.877380,-317,-42,-12415
2.893005,-93,637,-14004
2.908630,-8,821,-14617
2.924255,7,917,-14726
2.939880,-25,824,-14117
2.955505,-200,321,-12715
2.971130,-327,21,-11867
2.986755,-325,17,-11869
3.002380,-277,101,-12374
3.018005,-125,474,-13470
3.033630,5,790,-14324
3.049255,0,749,-14293
3.064880,-38,596,-13797
3.080505,-150,298,-12945
3.096130,-309,-17,-12154
3.111755,-333,-9,-12104
3.127380,-288,201,-12644
3.143005,-206,516,-13429
3.158630,-86,812,-14060
3.174255,-72,849,-14088
3.189880,-118,685,-13604
3.205505,-179,382,-12883
3.221130,-281,128,-12347
3.236755,-318,99,-12337
3.252380,-300,217,-12792
3.268005,-240,489,-13522
3.283630,-184,715,-13935
3.299255,-225,715,-13827
3.314880,-256,648,-13451
3.330505,-311,430,-12787
3.346130,-374,237,-12390
3.361755,-338,321,-12612
3.377380,-309,446,-12985
3.393005,-249,614,-13522
3.408630,-167,774,-13908
3.424255,-236,665,-13647
3.439880,-331,501,-13199
3.455505,-392,392,-12779
3.471130,-474,253,-12474
3.486755,-454,339,-12699
3.502380,-377,569,-13192
3.518005,-317,690,-13563
3.533630,-247,783,-13772
3.549255,-252,753,-13558
3.564880,-327,544,-13063
3.580505,-377,399,-12724
3.596130,-418,330,-12597
3.611755,-415,358,-12795
3.627380,-374,537,-13274
3.643005,-358,676,-13594
3.658630,-338,719,-13635
3.674255,-343,662,-13413
3.689880,-392,507,-12983
3.705505,-413,403,-12701
3.721130,-390,398,-12729
3.736755,-349,464,-12985
3.752380,-315,594,-13360
3.768005,-284,685,-13599
3.783630,-292,685,-13529
3.799255,-361,589,-13236
3.814880,-392,432,-12917
3.830505,-356,312,-12763
3.846130,-325,294,-12851
3.861755,-288,416,-13158
3.877380,-249,574,-13445
3.893005,-238,630,-13535
3.908630,-245,653,-13440
3.924255,-300,582,-13111
3.939880,-361,428,-12813
3.955505,-370,426,-12792
3.971130,-377,451,-12903
3.986755,-359,494,-13194
4.002380,-286,617,-13515
4.018005,-234,582,-13495
4.033630,-252,524,-13290
4.049255,-304,516,-13040
4.064880,-338,412,-12799
4.080505,-318,398,-12858
4.096130,-272,480,-13088
4.111755,-267,553,-13283
4.127380,-229,617,-13497
4.143005,-192,546,-13451
4.158630,-220,423,-13160
4.174255,-238,371,-12972
4.189880,-267,310,-12858
4.205505,-275,328,-12922
4.221130,-208,444,-13201
4.236755,-179,530,-13388
4.252380,-181,582,-13429
4.268005,-170,537,-13333
4.283630,-204,419,-13099
4.299255,-243,364,-12915
4.314880,-252,344,-12894
4.330505,-240,383,-13044
4.346130,-218,478,-13265
4.361755,-197,523,-13390
4.377380,-204,535,-13394
4.393005,-224,476,-13240
4.408630,-240,373,-13010
4.424255,-243,355,-12897
4.439880,-233,373,-12945
4.455505,-231,446,-13147
4.471130,-225,546,-13370
4.486755,-233,555,-13410
4.502380,-268,544,-13333
4.518005,-281,491,-13161
4.533630,-309,369,-12942
4.549255,-327,373,-12922
4.564880,-299,462,-13056
4.580505,-286,499,-13208
4.596130,-254,569,-13394
4.611755,-231,583,-13397
4.627380,-272,503,-13185
4.643005,-290,466,-13065
4.658630,-286,428,-12972
4.674255,-322,416,-12947
4.689880,-342,512,-13163
4.705505,-340,549,-13306
4.721130,-367,549,-13372
4.736755,-347,592,-13340
4.752380,-338,503,-13090
4.768005,-331,421,-12992
4.783630,-297,455,-12979
4.799255,-288,433,-13017
4.814880,-213,491,-13304
4.830505,-174,564,-13415
4.846130,-233,514,-13328
4.861755,-267,521,-13320
4.877380,-317,457,-13111
4.893005,-383,355,-12935
4.908630,-399,455,-13063
4.924255,-388,501,-13128
4.939880,-338,535,-13220
4.955505,-293,644,-13378
4.971130,-300,605,-13304
4.986755,-308,549,-13151
5.002380,-333,557,-13029
5.018005,-347,512,-12965
5.033630,-313,498,-13038
5.049255,-331,524,-13158
5.064880,-347,558,-13281
5.080505,-317,573,-13301
5.096130,-317,494,-13190
5.111755,-313,449,-13094
5.127380,-329,437,-12970
5.143005,-336,401,-12958
5.158630,-290,474,-13133
5.174255,-297,573,-13226
5.189880,-309,617,-13292
5.205505,-279,646,-13310
5.221130,-309,544,-13136
5.236755,-333,478,-13031
5.252380,-331,491,-12997
5.268005,-334,421,-12995
5.283630,-256,423,-13211
5.299255,-186,444,-13310
5.314880,-192,410,-13254
5.330505,-195,474,-13281
5.346130,-218,442,-13128
5.361755,-229,344,-13003
5.377380,-195,394,-13126
5.393005,-190,405,-13142
5.408630,-213,442,-13210
5.424255,-206,541,-13367
5.439880,-213,494,-13261
5.455505,-254,432,-13145
5.471130,-267,421,-13117
5.486755,-277,374,-13010
5.502380,-270,403,-13045
5.518005,-233,457,-13188
5.533630,-224,473,-13258
5.549255,-213,523,-13301
5.564880,-204,492,-13242
5.580505,-224,432,-13133
5.596130,-242,437,-13065
5.611755,-267,432,-13013
5.627380,-258,446,-13113
5.643005,-234,467,-13269
5.658630,-265,464,-13279
5.674255,-274,485,-13242
5.689880,-261,476,-13181
5.705505,-283,442,-13065
5.721130,-275,424,-13031
5.736755,-265,453,-13090
5.752380,-267,517,-13169
5.768005,-247,532,-13247
5.783630,-254,514,-13283
5.799255,-274,501,-13211
5.814880,-297,464,-13085
5.830505,-318,432,-13035
5.846130,-308,446,-13065
5.861755,-308,460,-13124
