;Title, http://www.gcdataconcepts.com, x2-2,Kionix KXRB5-2050
;Version, 1102, Build date, Oct  6 2015,  SN:CCDC10023F56AE8
;Start_time, 2007-01-05, 21:35:37.789
;Temperature, -999.00, deg C,  Vbat, 4160, mv
;Gain, high
;SampleRate, 64,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0,sec
;Headers, time,Ax,Ay,Az
3.702759,166,-402,-13161
3.718384,151,-400,-13110
3.734009,76,-424,-13183
3.749634,167,-400,-13094
3.765259,146,-409,-13156
3.780884,130,-384,-13179
3.796509,183,-343,-13140
3.812134,108,-379,-13240
3.827759,112,-377,-13153
3.843384,107,-395,-13128
3.859009,32,-445,-13197
3.874634,121,-427,-13095
3.890259,160,-422,-13156
3.905884,148,-406,-13210
3.921509,203,-374,-13163
3.937134,151,-390,-13210
3.952759,133,-377,-13136
3.968384,116,-384,-13135
3.984009,48,-415,-13179
3.999634,124,-388,-13081
4.015259,116,-406,-13197
4.030884,98,-422,-13229
4.046509,208,-402,-13099
4.062134,114,-443,-13247
4.077759,108,-425,-13176
4.093384,208,-388,-13020
4.108887,78,-429,-13244
4.124512,135,-399,-13210
4.140137,221,-393,-13090
4.155762,99,-438,-13238
4.171387,132,-411,-13176
4.187012,123,-425,-13095
4.202637,62,-452,-13153
4.218262,110,-436,-13167
4.233887,101,-449,-13176
4.249512,180,-413,-13122
4.265137,219,-388,-13206
4.280762,141,-420,-13240
4.296387,199,-409,-13056
4.312012,130,-420,-13158
4.327637,57,-443,-13213
4.343262,166,-411,-13058
4.358887,85,-420,-13204
4.374512,94,-434,-13211
4.390137,210,-431,-13110
4.405762,92,-456,-13254
4.421387,139,-427,-13124
4.437012,192,-413,-13076
4.452637,67,-445,-13253
4.468262,169,-409,-13097
4.483887,194,-404,-13131
4.499512,108,-433,-13270
4.515137,196,-402,-13097
4.530762,123,-422,-13154
4.546387,55,-447,-13206
4.562012,137,-424,-13072
4.577637,92,-433,-13185
4.593262,126,-415,-13195
4.608887,194,-384,-13115
4.624512,144,-415,-13229
4.640137,158,-422,-13176
4.655762,148,-393,-13083
4.671387,91,-390,-13174
4.687012,121,-399,-13156
4.702637,144,-425,-13117
4.718262,123,-445,-13186
4.733887,121,-418,-13197
4.749512,114,-409,-13161
4.765137,121,-418,-13151
4.780762,119,-413,-13190
4.796387,121,-404,-13165
4.812012,167,-383,-13120
4.827637,157,-386,-13208
4.843262,146,-384,-13178
4.858887,162,-377,-13106
4.874512,117,-425,-13219
4.890137,107,-443,-13161
4.905762,124,-417,-13054
4.921387,74,-422,-13220
4.937012,103,-411,-13206
4.952637,187,-370,-13056
4.968262,139,-377,-13206
4.983887,112,-393,-13244
4.999512,171,-383,-13069
5.015137,149,-395,-13138
5.030762,114,-406,-13215
5.046387,149,-413,-13104
5.062012,158,-431,-13122
5.077637,119,-434,-13226
5.093262,103,-420,-13167
5.108887,130,-386,-13095
5.124512,110,-388,-13195
5.140137,101,-409,-13201
5.155762,174,-393,-13095
5.171387,160,-404,-13190
5.187012,141,-408,-13211
5.202637,199,-384,-13088
5.218262,151,-422,-13160
5.233887,107,-438,-13192
5.249512,132,-420,-13106
5.265137,98,-438,-13149
5.280762,110,-402,-13186
5.296387,119,-375,-13186
5.312012,101,-395,-13154
5.327637,137,-395,-13124
5.343262,98,-434,-13222
5.358887,110,-442,-13136
5.374512,183,-427,-13074
5.390137,103,-468,-13288
5.405762,141,-431,-13161
5.421387,196,-384,-13053
5.437012,66,-425,-13279
5.452637,130,-408,-13129
5.468262,151,-393,-13042
5.483887,33,-429,-13254
5.499512,162,-418,-13140
5.515137,180,-427,-13101
5.530762,108,-434,-13224
5.546387,174,-409,-13156
5.562012,126,-440,-13138
5.577637,133,-440,-13135
5.593262,148,-424,-13170
5.608887,82,-434,-13178
5.624512,160,-388,-13081
5.640137,121,-392,-13229
5.655762,71,-417,-13222
5.671387,194,-388,-13024
5.687012,110,-425,-13213
5.702637,80,-442,-13226
5.718262,203,-411,-13047
5.733887,117,-442,-13195
5.749512,137,-420,-13194
5.765137,214,-381,-13128
5.780762,116,-400,-13204
5.796387,144,-372,-13120
5.812012,124,-383,-13154
5.827637,69,-422,-13190
5.843262,151,-399,-13092
5.858887,99,-424,-13203
5.874512,124,-433,-13178
5.890137,205,-404,-13095
5.905762,101,-434,-13245
5.921387,133,-408,-13145
5.937012,153,-377,-13083
5.952637,64,-413,-13224
5.968262,157,-381,-13133
5.983887,164,-367,-13135
5.999512,110,-399,-13203
6.015137,167,-395,-13149
6.030762,108,-408,-13183
6.046387,112,-409,-13117
6.062012,160,-400,-13138
6.077637,103,-429,-13249
6.093262,169,-420,-13095
6.108887,148,-400,-13140
6.124512,83,-409,-13253
6.140137,192,-399,-13078
6.155762,133,-406,-13156
6.171387,66,-417,-13242
6.187012,155,-397,-13076
6.202637,112,-408,-13158
6.218262,99,-431,-13222
6.233887,162,-424,-13108
6.249512,151,-440,-13147
6.265137,144,-443,-13199
6.280762,128,-409,-13151
6.296387,133,-397,-13122
6.312012,141,-395,-13192
6.327637,110,-402,-13222
6.343262,162,-399,-13101
6.358887,160,-406,-13156
6.374512,89,-456,-13244
6.390137,157,-454,-13072
6.405762,142,-427,-13144
6.421387,76,-440,-13260
6.437012,182,-406,-13058
6.452637,146,-393,-13172
6.468262,78,-420,-13297
6.483887,173,-388,-13054
6.499512,144,-400,-13131
6.515137,114,-443,-13269
6.530762,162,-420,-13108
6.546387,133,-409,-13117
6.562012,119,-420,-13238
6.577637,119,-418,-13192
6.593262,135,-413,-13090
6.608887,117,-420,-13174
6.624512,78,-440,-13242
6.640137,182,-411,-13072
6.655762,189,-408,-13149
6.671387,89,-440,-13301
6.687012,182,-397,-13072
6.702637,169,-411,-13128
6.718262,49,-470,-13304
6.733887,153,-418,-13045
6.749512,139,-420,-13115
6.765137,49,-458,-13303
6.780762,178,-383,-13070
6.796387,160,-374,-13128
6.812012,83,-427,-13251
6.827637,185,-406,-13076
6.843262,148,-413,-13138
6.858887,96,-424,-13194
6.874512,171,-409,-13101
6.890137,139,-420,-13176
6.905762,133,-415,-13169
6.921387,166,-409,-13122
6.937012,107,-424,-13190
6.952637,117,-425,-13153
6.968262,130,-408,-13135
6.983887,103,-390,-13169
6.999512,151,-406,-13149
7.015137,153,-420,-13179
7.030762,144,-395,-13161
7.046387,160,-402,-13136
7.062012,114,-429,-13170
7.077637,110,-411,-13129
7.093262,114,-399,-13136
7.108887,101,-406,-13176
7.124512,148,-404,-13149
7.140137,137,-415,-13170
7.155762,128,-422,-13158
7.171387,157,-406,-13142
7.187012,108,-402,-13174
7.202637,117,-395,-13126
7.218262,133,-393,-13142
7.233887,110,-400,-13188
7.249512,157,-390,-13131
7.265137,135,-409,-13172
7.280762,105,-424,-13192
7.296387,137,-406,-13111
7.312012,96,-411,-13160
7.327637,117,-411,-13181
7.343262,173,-404,-13131
7.358887,124,-400,-13153
7.374512,146,-395,-13156
7.390137,162,-425,-13179
7.405762,116,-436,-13169
7.421387,130,-408,-13106
7.437012,105,-408,-13167
7.452637,99,-413,-13178
7.468262,141,-402,-13119
7.483887,110,-406,-13169
7.499512,124,-409,-13186
7.515137,135,-406,-13144
7.530762,94,-409,-13154
7.546387,132,-413,-13165
7.562012,130,-433,-13165
7.577637,112,-434,-13140
7.593262,148,-402,-13151
7.608887,132,-406,-13204
7.624512,139,-431,-13124
7.640137,160,-429,-13120
7.655762,101,-438,-13233
7.671387,126,-429,-13113
7.687012,155,-413,-13115
7.702637,74,-425,-13278
7.718262,148,-393,-13111
7.733887,182,-384,-13088
7.749512,67,-440,-13279
7.765137,149,-425,-13119
7.780762,192,-404,-13090
7.796387,112,-438,-13251
7.812012,166,-422,-13129
7.827637,155,-406,-13122
7.843262,108,-418,-13220
7.858887,148,-404,-13151
7.874512,144,-418,-13138
7.890137,133,-434,-13170
7.905762,116,-411,-13186
7.921387,123,-406,-13165
7.937012,166,-399,-13120
7.952637,123,-408,-13204
7.968262,108,-411,-13172
7.983887,157,-392,-13086
7.999512,103,-420,-13204
8.015137,119,-420,-13154
8.030762,155,-395,-13090
8.046387,80,-409,-13226
8.062012,148,-383,-13156
8.077637,183,-384,-13124
8.093262,103,-427,-13213
8.108887,158,-413,-13106
8.124512,148,-418,-13136
8.140137,101,-424,-13224
8.155762,162,-402,-13128
8.171387,126,-408,-13158
8.187012,107,-395,-13183
8.202637,155,-404,-13133
8.218262,107,-420,-13169
8.233887,114,-399,-13161
8.249512,146,-415,-13163
8.265137,132,-420,-13167
8.280762,153,-386,-13136
8.296387,117,-404,-13176
8.312012,107,-420,-13160
8.327637,146,-409,-13144
8.343262,105,-418,-13181
8.358887,139,-392,-13090
8.374512,173,-392,-13149
8.390137,105,-433,-13244
8.405762,155,-400,-13086
8.421387,142,-406,-13158
8.437012,92,-447,-13233
8.452637,173,-409,-13076
8.468262,108,-418,-13178
8.483887,83,-434,-13208
8.499512,180,-399,-13081
8.515137,135,-417,-13179
8.530762,130,-411,-13192
8.546387,155,-399,-13113
8.562012,103,-424,-13144
8.577637,117,-417,-13179
8.593262,101,-425,-13170
8.608887,124,-404,-13088
8.624512,171,-397,-13178
8.640137,110,-443,-13269
8.655762,155,-408,-13072
8.671387,155,-397,-13138
8.687012,64,-450,-13269
8.702637,148,-417,-13058
8.718262,126,-406,-13129
8.733887,64,-433,-13258
8.749512,176,-404,-13090
8.765137,133,-408,-13170
8.780762,94,-413,-13236
8.796387,174,-399,-13097
8.812012,121,-420,-13163
8.827637,107,-424,-13204
8.843262,153,-406,-13131
8.858887,119,-417,-13163
8.874512,141,-415,-13188
8.890137,149,-413,-13169
8.905762,119,-424,-13142
8.921387,135,-409,-13149
8.937012,98,-409,-13186
8.952637,98,-417,-13124
8.968262,133,-415,-13126
8.983887,112,-413,-13204
8.999512,160,-408,-13126
9.015137,176,-424,-13140
9.030762,99,-424,-13228
9.046387,135,-406,-13099
9.062012,149,-417,-13119
9.077637,99,-422,-13245
9.093262,149,-399,-13120
9.108887,128,-388,-13115
9.124512,83,-408,-13217
9.140137,158,-431,-13133
9.155762,151,-427,-13122
9.171387,105,-406,-13181
9.187012,130,-392,-13154
9.202637,148,-399,-13144
9.218262,158,-406,-13174
9.233887,151,-402,-13181
9.249512,148,-422,-13129
9.265137,151,-425,-13129
9.280762,110,-417,-13201
9.296387,137,-427,-13142
9.312012,167,-404,-13115
9.327637,112,-390,-13215
9.343262,130,-393,-13158
9.358887,137,-390,-13115
9.374512,112,-415,-13165
9.390137,162,-427,-13133
9.405762,126,-434,-13167
