index;x;y;z
0;0.006149;-0.006042;-0.988556
1;0.005569;-0.005661;-0.985672
2;0.006668;-0.003723;-0.987305
3;0.006012;-0.004974;-0.987320
4;0.006851;-0.003860;-0.986832
5;0.006409;-0.004547;-0.987122
6;0.006042;-0.004654;-0.988098
7;0.006653;-0.004883;-0.989532
8;0.006561;-0.004669;-0.985352
9;0.006317;-0.004562;-0.986572
10;0.006790;-0.004807;-0.987442
11;0.006866;-0.005600;-0.986847
12;0.006439;-0.005356;-0.986984
13;-0.014771;-0.032425;-0.987000
14;-0.435883;-0.069931;-0.985245
15;0.297607;0.333542;-0.988800
16;-0.447968;0.528183;-0.987595
17;-0.429626;0.647736;-0.985077
18;-0.326981;0.458939;-0.987350
19;0.057983;0.005875;-0.987869
20;0.309830;-0.249878;-0.988678
21;0.337967;-0.511169;-0.989288
22;0.290970;-0.542908;-0.985336
23;0.152222;-0.369614;-0.989090
24;0.105042;-0.240372;-0.988632
25;0.090897;-0.116745;-0.986282
26;-0.131470;-0.150024;-0.986420
27;-0.511917;-0.519394;-0.983414
28;-0.834122;-0.744720;-0.984711
29;-0.412048;-0.623459;-0.991714
30;-0.323700;-0.198151;-0.990311
31;0.335403;0.485748;-0.993225
32;0.572800;0.609634;-0.991699
33;0.496307;0.454880;-0.990234
34;0.284180;0.443329;-0.984482
35;0.403854;0.123825;-0.988144
36;0.125061;0.157867;-0.990494
37;0.021194;0.093796;-0.983109
38;0.029236;0.027710;-0.989670
39;0.082993;0.131424;-0.988327
40;0.260452;0.240479;-0.988861
41;0.611206;0.483505;-0.988419
42;0.842010;0.407562;-0.994507
43;0.569122;0.241501;-0.990387
44;-0.282684;0.007507;-0.987564
45;-0.761902;-0.208344;-0.990067
46;-0.801743;-0.603302;-0.976868
47;-0.489410;-0.383316;-0.992905
48;-0.194107;-0.231094;-0.986313
49;0.006561;-0.003067;-0.983185
50;0.021439;0.029709;-0.987671
51;0.003143;-0.004944;-0.987564
52;-0.072769;0.118958;-0.990540
53;0.101715;0.438034;-0.987976
54;0.182571;0.804642;-0.983963
55;0.083618;0.794296;-0.990128
56;0.012100;0.533432;-0.984604
57;-0.108902;-0.291061;-0.983948
58;-0.067795;-0.681702;-0.988907
59;0.050919;-0.802841;-0.990509
60;-0.092255;-0.579926;-0.990082
61;-0.073074;-0.336075;-0.983459
62;0.009277;-0.015823;-0.990112
63;0.062408;-0.045258;-0.981552
64;0.019730;-0.008408;-0.998077
65;-0.022354;0.013901;-0.985641
66;-0.004028;0.001556;-0.986252
67;0.006561;-0.006409;-0.983536
68;0.006989;-0.006729;-0.991867
69;0.006012;-0.005859;-0.988785
70;0.004333;-0.005219;-0.981903
71;0.005585;-0.006561;-0.993317
72;0.006210;-0.004684;-0.987183
73;0.005585;-0.006653;-0.987610
74;0.004990;-0.006943;-0.988708
75;0.005890;-0.006927;-0.985764
76;0.004578;-0.004425;-0.975388
77;0.006226;-0.008438;-0.993103
