0;0.006897;-0.005386;-0.987274
1;0.005142;-0.006149;-0.988052
2;0.006256;-0.006500;-0.985123
3;0.006271;-0.006332;-0.986511
4;0.006378;-0.005753;-0.987625
5;0.006836;-0.005936;-0.986908
6;0.006424;-0.005432;-0.985764
7;0.007050;-0.005234;-0.986191
8;0.005249;-0.005981;-0.986542
9;0.007126;-0.004578;-0.986267
10;0.005814;-0.005615;-0.985168
11;0.006454;-0.005234;-0.986954
12;0.034988;0.012787;-0.984756
13;-0.012451;-0.071121;-0.999847
14;-0.177917;-0.581024;-0.972687
15;-0.098740;-0.474777;-0.990723
16;-0.380493;-0.883575;-0.987686
17;-0.343079;-0.723099;-0.985809
18;-0.218475;-0.388260;-0.986893
19;0.049911;0.167374;-0.987732
20;0.305893;0.526123;-0.995804
21;0.194473;0.603729;-0.989258
22;0.210785;0.751389;-0.991989
23;0.372604;0.558990;-0.987228
24;0.078140;0.170258;-0.986023
25;0.128189;0.228561;-0.987030
26;-0.007843;0.070862;-0.989273
27;-0.066620;0.306015;-0.989746
28;-0.222260;0.421875;-0.983505
29;-0.237152;0.540466;-0.986847
30;-0.221497;0.680237;-0.985855
31;-0.047302;0.171936;-0.988022
32;0.156036;0.072388;-0.985672
33;0.109589;-0.406937;-0.983307
34;0.370224;-0.587814;-0.989014
35;0.179642;-0.512939;-0.987671
36;0.171448;-0.423599;-0.984329
37;0.204193;-0.290085;-0.984390
38;-0.016495;-0.071701;-0.987976
39;-0.113266;-0.300934;-0.986771
40;-0.169693;-0.325714;-0.987213
41;-0.279419;-0.620804;-0.983551
42;-0.440430;-0.737610;-0.986496
43;-0.295700;-0.532227;-0.979202
44;-0.233063;0.094818;-0.989639
45;0.256973;0.411377;-0.987244
46;0.421280;0.616180;-0.987717
47;0.577713;0.623108;-0.987183
48;0.227280;0.416672;-0.988571
49;0.147415;0.197754;-0.987518
50;-0.041092;0.058456;-0.987961
51;-0.051132;0.343491;-0.986069
52;0.023575;0.375473;-0.989029
53;0.009293;0.607925;-0.987274
54;0.025711;0.845016;-0.990021
55;0.131836;0.679169;-0.986404
56;0.084152;0.529892;-0.983612
57;-0.165451;-0.071289;-0.985611
58;-0.029648;-0.413635;-0.980865
59;-0.035477;-0.832977;-0.988861
60;-0.039230;-0.835617;-0.982986
61;0.161942;-0.836288;-0.985703
62;0.124268;-0.472321;-0.990646
63;0.104172;-0.191223;-0.980347
64;-0.007889;-0.117111;-0.997787
65;0.009262;0.066696;-0.988495
66;0.021637;0.026642;-0.978516
67;-0.007141;0.046356;-0.987411
68;0.027359;-0.025635;-0.988098
69;0.005173;-0.005905;-0.986755
70;0.004715;-0.007034;-0.986801
71;0.003860;-0.004135;-0.985306
72;0.004608;-0.006073;-0.987473
73;0.005173;-0.006027;-0.989548
74;0.004837;-0.006073;-0.984024
75;0.005203;-0.006088;-0.985855
76;0.004944;-0.006073;-0.989624
77;0.005447;-0.004730;-0.986511
78;0.004425;-0.006104;-0.986008
79;0.004715;-0.005905;-0.987610
80;0.003891;-0.005905;-0.987762
81;0.005005;-0.006882;-0.986481
82;0.005188;-0.005981;-0.987747
83;0.004440;-0.005493;-0.986633
84;0.004578;-0.006058;-0.986740
85;0.004654;-0.006104;-0.987091
86;0.004990;-0.004196;-0.981323
87;0.005020;-0.006454;-0.991058
