0;0.006744;-0.006317;-0.988571
1;0.006607;-0.006027;-0.988129
2;0.006302;-0.005524;-0.987808
3;0.006943;-0.006577;-0.985855
4;0.006241;-0.005066;-0.985550
5;0.005615;-0.006241;-0.987061
6;0.006683;-0.006287;-0.987656
7;0.005890;-0.005920;-0.988007
8;0.005768;-0.006104;-0.984421
9;0.005814;-0.005768;-0.987732
10;0.006363;-0.006165;-0.988815
11;0.006088;-0.005737;-0.987198
12;0.006180;-0.005676;-0.986160
13;-0.001404;-0.017853;-0.979248
14;0.087677;-0.586227;-0.993423
15;0.029709;-0.153793;-0.999161
16;-0.037033;-0.537201;-0.978775
17;-0.043274;-0.408600;-0.980499
18;-0.185410;-0.298050;-0.987671
19;0.063538;0.034195;-0.984253
20;0.176865;-0.190018;-0.991547
21;0.054672;0.250076;-0.983551
22;0.167633;0.346741;-0.991058
23;-0.100388;0.386200;-0.990143
24;0.085983;0.439575;-0.989731
25;0.010757;0.250244;-0.984390
26;0.036270;0.250916;-0.988434
27;0.009506;0.081589;-0.988220
28;0.031418;0.071182;-0.987106
29;0.004456;-0.006470;-0.987366
30;0.006256;-0.005707;-0.986282
31;-0.313004;-0.276520;-0.988373
32;-0.506577;-0.156906;-0.987717
33;-0.630096;0.008469;-0.987473
34;-0.637283;0.205521;-0.984238
35;-0.391815;0.353348;-0.986847
36;-0.124832;0.577866;-0.993744
37;0.083099;0.572617;-0.992218
38;0.677979;0.418610;-0.988480
39;0.663239;0.288040;-0.982544
40;0.727707;0.024155;-0.989075
41;0.798691;-0.031891;-0.985733
42;0.744781;-0.246780;-0.985321
43;0.542297;-0.355881;-0.987930
44;0.362091;-0.377228;-0.983826
45;0.181549;-0.249451;-0.990341
46;-0.225769;-0.184265;-0.985092
47;-0.367691;0.004654;-0.984344
48;-0.359970;-0.048660;-0.990479
49;-0.335556;-0.062546;-0.985611
50;-0.309570;-0.033173;-0.985886
51;-0.147293;0.062897;-0.989883
52;-0.120300;0.124451;-0.988739
53;-0.099579;-0.026993;-0.986588
54;0.005325;-0.006409;-0.984863
55;0.005371;-0.005768;-0.988815
56;0.005508;-0.005295;-0.988007
57;0.005280;-0.005341;-0.987701
58;0.005737;-0.005524;-0.987854
59;0.004654;-0.004852;-0.986252
60;0.004944;-0.005798;-0.987778
61;0.006348;-0.004944;-0.988983
62;0.005096;-0.004379;-0.981384
63;0.005875;-0.006470;-1.000488
64;0.004730;-0.005875;-0.977859
65;0.004944;-0.004074;-0.987061
66;0.005722;-0.005646;-0.989456
67;0.004898;-0.006912;-0.990372
68;0.005630;-0.004684;-0.991257
69;0.004471;-0.005646;-0.983017
