index;x;y;z
0;0.005524;-0.007202;-0.988098
1;0.006638;-0.006409;-0.986557
2;0.005707;-0.006012;-0.987503
3;0.006134;-0.004990;-0.987762
4;0.005615;-0.006332;-0.988815
5;0.007034;-0.006790;-0.988373
6;0.006317;-0.005920;-0.988815
7;0.011505;-0.013321;-0.981384
8;-0.015884;-0.329010;-0.976425
9;0.029694;-0.593735;-0.982040
10;-0.173447;-0.694061;-0.986679
11;-0.142288;0.101349;-0.993591
12;0.180969;0.487427;-0.989532
13;0.181808;0.511108;-0.985138
14;0.046890;0.360931;-0.985672
15;-0.059357;0.136475;-0.986496
16;-0.025726;0.070343;-0.986206
17;-0.094177;0.011597;-0.987823
18;-0.346802;-0.036484;-0.989746
19;-0.590057;0.072357;-0.983154
20;-0.503525;0.066956;-0.984985
21;-0.069489;0.274185;-0.984985
22;0.609909;-0.120087;-0.986053
23;0.572144;-0.014786;-0.985504
24;0.334671;0.005325;-0.987869
25;0.152939;-0.011749;-0.987930
26;0.080750;0.002655;-0.987396
27;0.003998;-0.004456;-0.987564
28;0.004593;-0.005417;-0.986710
29;-0.004105;0.100052;-0.986282
30;0.002213;-0.012192;-0.985580
31;0.042679;0.073563;-0.987747
32;0.215378;0.195999;-0.988708
33;0.713791;0.315231;-0.988693
34;0.724365;0.333771;-0.993301
35;0.158691;0.061264;-0.985855
36;-0.695450;-0.100906;-0.980774
37;-0.591339;-0.202209;-0.985474
38;-0.382812;-0.171005;-0.986893
39;-0.277039;-0.075607;-0.989624
40;-0.097137;-0.065475;-0.986130
41;-0.254578;-0.003693;-0.988663
42;-0.421768;0.052795;-0.985428
43;-0.502136;-0.005753;-0.987381
44;-0.184235;-0.031204;-0.987427
45;0.503860;-0.048447;-0.986984
46;0.507278;-0.000443;-0.988449
47;0.380966;0.011978;-0.986832
48;0.064774;0.000549;-0.989609
49;-0.055435;0.005035;-0.987167
50;0.006210;-0.005722;-0.985031
51;0.004547;-0.006638;-0.986588
52;0.005539;-0.005844;-0.987534
53;0.005112;-0.005981;-0.988068
54;0.005554;-0.006699;-0.987823
55;0.005508;-0.005890;-0.987000
56;0.005646;-0.006439;-0.986816
57;0.005661;-0.006668;-0.986115
58;0.004822;-0.005707;-0.986313
59;0.005539;-0.005875;-0.990021
