index;x;y;z
0;0.005402;-0.005051;-0.982529
1;0.006256;-0.005310;-0.987076
2;0.005844;-0.005264;-0.986572
3;0.005081;-0.004440;-0.985977
4;0.006439;-0.005630;-0.986649
5;0.006042;-0.004395;-0.984573
6;0.005997;-0.005859;-0.986404
7;0.005890;-0.004807;-0.987183
8;0.004883;-0.005127;-0.985565
9;0.006088;-0.004822;-0.985611
10;0.005966;-0.005371;-0.986038
11;0.006638;-0.005630;-0.986130
12;-0.229309;0.283936;-0.987976
13;0.165039;0.539352;-0.986481
14;0.029526;0.608841;-0.989349
15;0.105423;0.691269;-0.989624
16;-0.013168;0.592072;-0.981277
17;0.049469;0.184525;-0.982498
18;0.076614;-0.216446;-0.985367
19;0.196732;-0.523026;-0.982330
20;-0.081024;-0.549728;-0.985016
21;-0.157791;-0.476257;-0.983994
22;-0.057800;-0.424194;-0.984802
23;-0.022278;-0.283661;-0.987610
24;0.045120;-0.220779;-0.986298
25;0.053268;-0.195831;-0.983566
26;0.000504;-0.012222;-0.984268
27;-0.001694;-0.346756;-0.985794
28;-0.077988;-0.373413;-0.987885
29;-0.040466;-0.288635;-0.981293
30;-0.031479;-0.253174;-0.984314
31;0.000824;-0.253067;-0.983368
32;-0.019302;-0.030777;-0.987030
33;0.136490;0.125122;-0.985382
34;0.005051;0.148727;-0.984451
35;-0.015244;0.502762;-0.990204
36;-0.018250;0.397720;-0.986725
37;-0.025925;0.302765;-0.984848
38;0.042191;0.191605;-0.987183
39;-0.151566;0.133270;-0.986755
40;-0.198868;0.058685;-0.987442
41;-0.305405;0.023422;-0.984955
42;-0.328171;-0.033112;-0.983917
43;-0.249237;-0.011169;-0.988724
44;-0.216507;0.013062;-0.986404
45;-0.063568;0.026108;-0.986038
46;0.105499;0.045166;-0.991043
47;0.155060;0.014893;-0.994400
48;0.235886;-0.022797;-0.988525
49;0.247772;-0.018814;-0.991150
50;0.317368;-0.069550;-0.987869
51;0.209915;-0.043106;-0.985397
52;0.185608;-0.064972;-0.987411
53;0.089661;-0.087708;-0.984680
54;0.091202;-0.205139;-0.984558
55;0.034393;-0.512131;-0.985886
56;-0.009415;-0.719589;-0.972794
57;-0.138489;-0.681061;-0.986237
58;-0.073868;-0.366318;-0.986130
59;0.112885;0.006393;-0.987579
60;0.293945;0.580597;-0.990799
61;-0.046814;1.186600;-0.992142
62;0.045746;0.989944;-0.987030
63;0.132416;1.211731;-0.985748
64;0.055420;1.030670;-0.994507
65;-0.024277;0.756577;-0.986679
66;0.016434;0.510803;-0.986893
67;0.073318;-0.210968;-0.980103
68;-0.152618;-0.122803;-0.983887
69;-0.053040;-0.784393;-0.982101
70;-0.161087;-0.780991;-0.987320
71;-0.011871;-0.772888;-0.980881
72;0.068359;-0.567078;-0.985916
73;0.026047;-0.378830;-0.987671
74;0.050034;-0.096436;-0.990005
75;0.050903;-0.051956;-0.986725
76;-0.048660;0.001953;-0.986343
77;0.003876;-0.007431;-0.983810
78;0.004791;-0.007141;-0.988266
79;0.005661;-0.006622;-0.987152
80;0.004257;-0.006180;-0.988007
81;0.005478;-0.005615;-0.986694
82;0.004913;-0.005737;-0.986740
83;0.004868;-0.006912;-0.987503
84;0.005127;-0.006516;-0.988693
85;0.005051;-0.006714;-0.987381
86;0.004532;-0.006256;-0.986862
87;0.006287;-0.006393;-0.986206
88;0.005066;-0.006805;-0.987228
89;0.004669;-0.006592;-0.986969
90;0.006287;-0.006638;-0.997330
91;0.004044;-0.005737;-0.973297
