index;x;y;z
0;0.006851;-0.005035;-0.985901
1;0.005234;-0.005646;-0.989044
2;0.005585;-0.005280;-0.987534
3;0.004501;-0.005371;-0.986725
4;0.006027;-0.004822;-0.986176
5;0.005081;-0.006241;-0.987579
6;0.004456;-0.005157;-0.987595
7;0.005402;-0.004684;-0.986755
8;0.006149;-0.004501;-0.987534
9;-0.147736;-0.005234;-0.989197
10;-0.007629;-0.010620;-0.988495
11;0.033737;0.004623;-0.985382
12;0.106125;-0.135071;-0.987976
13;0.521378;0.007477;-0.993469
14;1.067764;-0.018234;-0.987747
15;-0.192184;0.189102;-0.978989
16;-0.556854;-0.012192;-0.986618
17;-0.597473;0.052765;-0.988510
18;-0.182709;0.043991;-0.986923
19;-0.166931;0.043701;-0.985489
20;-0.001572;0.022064;-0.988251
21;0.009674;0.060959;-0.986511
22;0.013794;0.158600;-0.987717
23;0.070099;0.670837;-0.988525
24;0.173660;0.868469;-0.989105
25;0.070938;0.012146;-0.985168
26;-0.195343;-0.666153;-0.990112
27;0.050980;-0.808807;-0.986328
28;-0.024185;-0.365738;-0.987289
29;0.007294;-0.005524;-0.986420
30;0.005737;-0.004135;-0.985596
31;-0.142395;0.117889;-0.988617
32;-0.996307;0.152435;-0.987701
33;-1.066864;0.146652;-0.983856
34;-0.056564;0.098740;-0.989548
35;1.127640;-0.167419;-0.985397
36;0.914459;-0.140152;-0.987244
37;0.297348;0.050598;-0.986404
38;0.012329;-0.001404;-0.984390
39;-0.015778;-0.006912;-0.983215
40;0.012527;-0.006561;-0.987228
41;0.244003;-0.122559;-0.984787
42;0.387543;-0.309067;-0.984879
43;0.709244;-0.510132;-0.984146
44;0.640976;-0.309174;-0.985779
45;0.071732;0.353775;-0.984314
46;-0.728897;0.651901;-0.985809
47;-0.886810;0.506577;-0.988174
48;-0.450714;0.019547;-0.986206
49;-0.576187;0.097427;-0.984802
50;-0.876007;0.013000;-0.984772
51;-0.505966;0.100464;-0.981827
52;0.802505;0.178452;-0.991013
53;1.457870;0.066391;-0.987061
54;0.060074;-0.047440;-0.988571
55;-0.054016;0.049057;-0.987854
56;-0.045120;0.031326;-0.980484
57;0.005554;-0.005600;-0.981140
58;0.005203;-0.005402;-0.982574
59;0.005188;-0.005646;-0.985199
60;0.004990;-0.005127;-0.988419
61;0.004654;-0.005478;-0.988464
62;0.004913;-0.005478;-0.987747
63;0.005005;-0.005035;-0.986633
64;0.005325;-0.005737;-0.985123
65;0.004395;-0.004974;-0.984344
66;0.005569;-0.007263;-0.991486
67;0.005569;-0.003571;-0.985184
