0;0.006271;-0.004929;-0.988693
1;0.007828;-0.003540;-0.986847
2;0.007187;-0.004791;-0.987045
3;0.006683;-0.004272;-0.985580
4;0.007690;-0.005569;-0.986237
5;0.006454;-0.003510;-0.988281
6;0.006775;-0.005646;-0.987381
7;0.006714;-0.004517;-0.986694
8;0.006485;-0.004120;-0.987900
9;0.006851;-0.005325;-0.988297
10;0.006989;-0.004684;-0.986710
11;0.007065;-0.004868;-0.987106
12;0.006332;-0.003815;-0.987534
13;-0.095718;0.034668;-0.986435
14;-0.003113;0.402481;-0.989426
15;-0.088684;0.969803;-0.990189
16;-0.264481;0.602493;-0.982834
17;-0.103088;0.419800;-0.987106
18;-0.034439;0.152084;-0.989990
19;0.044357;-0.062881;-0.992920
20;0.169800;-0.357208;-0.989807
21;0.104401;-0.447540;-0.983963
22;0.077805;-0.483368;-0.992996
23;0.049484;-0.448425;-0.994995
24;0.057983;-0.296295;-0.983688
25;0.079941;-0.231552;-0.985382
26;0.229385;-0.317551;-0.989532
27;-0.091797;-0.167084;-0.988541
28;-0.207489;-0.403488;-0.979523
29;-0.476471;-0.802200;-0.990677
30;-0.519547;-0.753662;-0.990662
31;-0.286713;-0.700241;-0.991760
32;0.053467;-0.126785;-0.993088
33;0.310577;0.429550;-0.989029
34;0.228546;0.592316;-0.995255
35;0.308472;0.766479;-0.988174
36;0.326813;0.618317;-0.987366
37;0.206116;0.371643;-0.991196
38;0.041428;0.192276;-0.987808
39;-0.020737;0.006165;-0.990326
40;0.005692;-0.004135;-0.986862
41;0.005310;-0.004974;-0.988022
42;0.004761;-0.004486;-0.987000
43;0.005554;-0.004623;-0.987610
44;0.004517;-0.005081;-0.987503
45;0.005478;-0.004913;-0.987076
46;0.006073;-0.004349;-0.988968
47;0.005402;-0.003586;-0.984451
48;0.004623;-0.003662;-0.989090
49;0.004883;-0.004929;-0.987976
50;0.005081;-0.004318;-0.987518
51;0.005508;-0.004440;-0.988083
52;0.005005;-0.004822;-0.987244
53;0.004532;-0.004288;-0.981323
54;0.005630;-0.006256;-0.993469
55;0.005859;-0.004303;-0.989380
