index;x;y;z
0;0.004745;-0.004074;-0.985031
1;0.005493;-0.005096;-0.984406
2;0.007111;-0.004776;-0.986908
3;0.005936;-0.003906;-0.986282
4;0.005508;-0.004379;-0.986847
5;0.007263;-0.004776;-0.985947
6;0.005997;-0.004410;-0.986343
7;0.006363;-0.004578;-0.986542
8;0.006210;-0.003159;-0.986160
9;0.006363;-0.005280;-0.985809
10;0.006668;-0.006058;-0.986496
11;0.006699;-0.004486;-0.986649
12;0.006561;-0.004440;-0.985397
13;0.018280;0.002625;-0.985947
14;-0.178650;-0.257828;-0.973770
15;-0.036926;0.184082;-0.989258
16;0.068146;0.285019;-0.984344
17;0.030014;0.678329;-0.988129
18;-0.125214;0.941574;-0.987335
19;0.073944;0.820526;-0.988647
20;-0.037933;0.454239;-0.984650
21;0.180359;-0.107391;-0.986084
22;0.156219;-0.744919;-0.992508
23;0.125198;-0.909058;-0.979706
24;-0.201996;-0.913315;-0.983917
25;-0.218719;-0.556290;-0.991760
26;-0.084091;-0.346985;-0.981720
27;-0.156815;-0.065674;-0.987900
28;-0.201431;0.028366;-0.984192
29;-0.430405;0.090042;-0.984299
30;-0.665375;0.163971;-0.990341
31;-0.904449;0.085388;-0.977188
32;-0.619293;-0.034271;-0.996124
33;-0.454117;0.132278;-0.992035
34;0.292633;0.206161;-0.991501
35;0.635056;0.056763;-0.994308
36;1.000793;0.007095;-0.977432
37;0.721436;-0.096664;-0.989090
38;0.591034;-0.092346;-0.986755
39;0.112091;0.025009;-0.983597
40;0.218048;-0.164124;-0.990692
41;0.309875;-0.248886;-0.992371
42;0.407364;-0.228027;-0.975296
43;0.568420;-0.341141;-0.987091
44;0.413696;-0.346924;-0.985046
45;0.244034;-0.297653;-0.987564
46;0.003448;-0.107880;-0.993149
47;-0.112259;-0.007599;-0.982346
48;-0.385010;0.344162;-0.982422
49;-0.325989;0.535645;-0.990494
50;-0.357101;0.473114;-0.985367
51;-0.385361;0.351562;-0.985245
52;-0.373230;0.224182;-0.984985
53;-0.246948;0.056717;-0.985184
54;-0.256302;-0.015717;-0.987091
55;-0.443130;-0.242859;-0.985916
56;-0.529358;-0.347641;-0.983383
57;-0.632294;-0.425644;-0.985413
58;-0.562393;-0.402847;-0.984802
59;0.221039;-0.021118;-0.992233
60;0.590027;0.231247;-0.992111
61;0.584152;0.370911;-0.986023
62;0.572098;0.354935;-0.989227
63;0.255997;0.200607;-0.987213
64;0.063446;0.037964;-0.980927
65;0.182678;0.109451;-0.985260
66;0.064758;0.072540;-0.987961
67;0.004684;-0.003006;-0.987457
68;0.004822;-0.005188;-0.984207
69;0.004486;-0.004639;-0.986176
70;0.004623;-0.005264;-0.987656
71;0.004456;-0.004196;-0.986618
72;0.004852;-0.004608;-0.985458
73;0.004608;-0.004395;-0.985580
74;0.003998;-0.004196;-0.980865
75;0.007339;-0.009857;-1.033829
76;0.005966;-0.003174;-0.978775
77;0.002090;-0.001251;-0.954681
78;0.003876;-0.006256;-0.995850
79;0.005478;-0.007172;-0.993973
80;0.005768;-0.003113;-0.991608
81;0.002777;-0.005173;-0.983109
82;0.004700;-0.004059;-0.974564
83;0.006012;-0.004013;-0.992569
84;0.004135;-0.007919;-0.996475
85;0.007233;-0.006226;-0.982864
86;0.004684;-0.004700;-0.979507
