index;x;y;z
0;-0.028976;-0.008881;-1.000061
1;-0.003357;0.000320;-0.998047
2;0.006165;-0.005295;-0.980911
3;0.007019;-0.004852;-0.992569
4;0.006149;-0.006729;-0.985794
5;0.005798;-0.006119;-0.986465
6;0.004990;-0.004684;-0.986130
7;0.006958;-0.005508;-0.985519
8;0.005402;-0.005966;-0.989105
9;0.006470;-0.005859;-0.986908
10;0.006821;-0.006302;-0.983490
11;0.005981;-0.006378;-0.987488
12;0.006042;-0.005630;-0.989227
13;0.006790;-0.005142;-0.984558
14;0.004990;-0.005249;-0.985901
15;0.005661;-0.006042;-0.988892
16;0.006607;-0.006012;-0.985550
17;0.038300;-0.009018;-0.969345
18;-0.134903;-0.471725;-0.954437
19;0.184265;-1.014725;-1.009659
20;-0.139481;-0.840698;-0.989639
21;-0.039017;-0.673035;-0.981903
22;-0.303436;-0.070435;-0.992523
23;-0.112656;0.480530;-0.981094
24;0.211502;0.777740;-0.987015
25;0.207550;0.648407;-0.987076
26;-0.020203;0.565170;-0.986526
27;-0.091660;0.363892;-0.986710
28;0.070511;0.272217;-0.990036
29;0.025986;0.051895;-0.987320
30;0.002472;0.038300;-0.984863
31;-0.097885;-0.023926;-0.987213
32;-0.101089;-0.062866;-0.988647
33;-0.283127;-0.148605;-0.987457
34;-0.292206;0.000122;-0.983871
35;-0.520432;0.008865;-0.983612
36;-0.479568;-0.032745;-0.990311
37;-0.515091;0.371658;-0.990524
38;-0.184525;0.262909;-0.998230
39;0.041962;0.442795;-0.991776
40;0.444748;0.320496;-0.983475
41;0.631226;0.249115;-0.986008
42;0.675140;0.126419;-0.989990
43;0.701416;0.067490;-0.987701
44;0.694702;-0.057678;-0.984772
45;0.718597;-0.203171;-0.990356
46;0.485443;-0.210175;-0.990997
47;0.347794;-0.257736;-0.987930
48;0.099365;-0.246552;-0.987427
49;-0.242935;-0.166779;-0.986343
50;-0.428848;-0.109802;-0.994034
51;-0.447754;-0.033188;-0.990326
52;-0.447540;-0.001816;-0.984543
53;-0.343292;0.015701;-0.988373
54;-0.257645;0.021561;-0.988464
55;0.002258;-0.004944;-0.988739
56;-0.056549;0.122955;-0.988266
57;-0.090561;0.102005;-0.988846
58;-0.279037;0.301971;-0.987930
59;-0.484848;0.595566;-0.987427
60;-0.603821;0.375671;-0.986984
61;-0.538284;0.339859;-0.988831
62;0.189255;-0.218628;-0.983459
63;0.592438;-0.311356;-0.995285
64;0.620087;-0.396408;-0.990814
65;0.487564;-0.368149;-0.987198
66;0.239899;-0.214600;-0.984680
67;0.197006;-0.146042;-0.989243
68;0.043655;-0.034027;-0.989548
69;-0.003540;0.001053;-0.989914
70;0.005859;-0.004547;-0.978851
71;0.004929;-0.005310;-0.990036
72;0.005569;-0.006058;-0.991241
73;0.005493;-0.006302;-0.989288
74;0.004608;-0.005524;-0.987350
75;0.005417;-0.006012;-0.984238
76;0.005264;-0.006134;-0.990204
77;0.005432;-0.005951;-0.991119
78;0.005219;-0.005722;-0.986374
79;0.005234;-0.006897;-0.985870
80;0.004868;-0.005814;-0.989639
81;0.005615;-0.006561;-0.989166
82;0.001312;-0.002548;-0.974777
83;0.006104;-0.041779;-0.994263
