0;0.006226;-0.005081;-0.981934
1;0.006180;-0.004639;-0.987198
2;0.006714;-0.004547;-0.988327
3;0.005447;-0.006363;-0.986694
4;0.005920;-0.005722;-0.988251
5;0.006241;-0.003876;-0.986877
6;0.006470;-0.004852;-0.986786
7;0.004822;-0.004913;-0.988739
8;0.006195;-0.003937;-0.987457
9;0.005753;-0.004944;-0.985184
10;0.005997;-0.004654;-0.988586
11;0.007019;-0.005203;-0.987595
12;0.006042;-0.004456;-0.988541
13;0.006241;-0.005844;-0.987091
14;0.006516;-0.004135;-0.987793
15;0.005936;-0.004395;-0.989243
16;-0.139267;0.014053;-0.984650
17;-0.514404;0.085968;-0.986633
18;-1.252182;-0.043243;-0.982574
19;-1.326736;0.116104;-0.991104
20;-0.815750;-0.008575;-0.989243
21;-0.030899;0.146439;-0.997116
22;0.523163;0.278702;-0.992416
23;1.210220;0.252579;-0.987656
24;1.310059;0.025253;-0.988480
25;0.769958;-0.092484;-0.985352
26;0.404617;-0.079758;-0.988785
27;0.076370;-0.026306;-0.986496
28;0.005020;-0.001907;-0.987473
29;0.070145;-0.054291;-0.988510
30;0.245651;-0.038544;-0.986786
31;0.596802;0.167297;-0.988861
32;1.056793;0.019913;-0.985367
33;1.004272;-0.017441;-0.994003
34;0.049454;0.094025;-0.987961
35;-0.601364;0.085968;-0.990448
36;-0.949051;-0.000824;-0.991669
37;-0.861557;0.086304;-0.987823
38;-0.435638;0.003006;-0.986130
39;-0.193695;0.135223;-0.988297
40;0.004349;-0.002548;-0.986115
41;-0.086060;0.089417;-0.987106
42;-0.024017;0.102753;-0.987000
43;0.003647;0.235016;-0.988373
44;0.058746;0.643188;-0.988297
45;0.107437;1.096680;-0.991669
46;0.012497;0.701874;-0.982758
47;-0.208023;0.215637;-0.989731
48;0.126144;-0.352097;-0.981979
49;0.146286;-0.804550;-0.987320
50;0.147461;-0.749084;-0.988770
51;-0.006516;-0.647018;-0.985519
52;-0.133041;-0.377045;-0.985916
53;-0.028992;-0.191895;-0.987579
54;0.006851;-0.119476;-0.987854
55;0.026306;0.047363;-0.988953
56;-0.046295;-0.128372;-0.986084
57;0.004868;-0.005951;-0.978912
58;0.005142;-0.006104;-0.992477
59;0.005875;-0.006531;-0.988724
60;0.004776;-0.005615;-0.984909
61;0.004227;-0.005508;-0.987778
62;0.006104;-0.005295;-0.986252
63;0.005081;-0.005737;-0.988205
64;0.005096;-0.005783;-0.989624
65;0.006271;-0.005661;-0.984863
66;0.006378;-0.005676;-0.985016
67;0.004440;-0.005417;-0.990021
68;0.005783;-0.005814;-0.988022
69;0.005630;-0.005539;-0.985962
70;0.004822;-0.006226;-0.987778
71;0.005585;-0.006363;-0.993713
72;0.003799;-0.004929;-0.978958
