0;0.009140;-0.004425;-0.982544
1;0.008545;-0.006210;-0.986389
2;0.008804;-0.005783;-0.987961
3;0.009125;-0.005173;-0.985870
4;0.009048;-0.005127;-0.984665
5;0.008896;-0.005798;-0.984940
6;0.009430;-0.005875;-0.984070
7;0.009048;-0.005569;-0.986069
8;0.008713;-0.005661;-0.986588
9;0.008438;-0.005890;-0.983459
10;0.009872;-0.005814;-0.985809
11;0.010010;-0.005615;-0.986298
12;0.009079;-0.004913;-0.978302
13;0.008804;-0.006165;-0.989456
14;0.009125;-0.005524;-0.989914
15;0.009598;-0.005936;-0.982437
16;0.007477;-0.001633;-0.996460
17;0.020706;-0.045090;-0.988358
18;0.014130;-0.009079;-0.984680
19;0.010300;-0.098114;-0.985947
20;0.025589;-0.034821;-0.987823
21;-0.004898;-0.244247;-0.978821
22;0.051620;-0.477921;-0.984970
23;-0.054611;-0.673462;-0.988052
24;-0.029846;-0.771637;-0.981873
25;-0.051208;-0.417267;-0.982788
26;-0.125000;-0.029236;-0.985840
27;-0.002884;0.536148;-0.985565
28;0.070038;0.631912;-0.988892
29;0.061234;0.753082;-0.986679
30;0.138168;0.415268;-0.987259
31;-0.030472;0.240646;-0.986755
32;-0.023849;0.067459;-0.985352
33;0.004776;0.054337;-0.986008
34;-0.001373;-0.005066;-0.984589
35;-0.038605;-0.025879;-0.986496
36;-0.098419;-0.038788;-0.986450
37;-0.180435;0.006577;-0.987167
38;-0.193253;0.011734;-0.986343
39;-0.261902;0.078049;-0.986862
40;-0.231125;0.181519;-0.986740
41;-0.262177;0.214722;-0.986923
42;-0.099823;0.179794;-0.985886
43;-0.195007;0.181244;-0.989319
44;-0.311340;0.093674;-0.990158
45;-0.126114;0.203903;-0.981583
46;0.092148;0.344849;-0.989685
47;0.372513;0.554886;-0.988846
48;0.552948;0.457535;-0.992355
49;0.672791;0.316635;-0.991028
50;0.816406;-0.098572;-0.988647
51;0.784714;-0.197876;-0.987854
52;0.630585;-0.237579;-0.988068
53;0.360489;-0.418594;-0.986557
54;0.116318;-0.446106;-0.972351
55;0.082153;-0.186172;-0.992386
56;-0.137146;-0.195511;-0.980576
57;-0.399200;-0.159882;-0.987869
58;-0.494843;-0.128998;-0.979767
59;-0.495300;-0.131668;-0.985306
60;-0.338852;-0.023972;-0.985519
61;-0.313034;-0.046509;-0.985809
62;-0.115295;0.099152;-0.981110
63;0.010941;0.033234;-0.955627
64;0.062744;-0.045334;-0.927933
65;-0.004074;-0.044250;-0.997025
66;0.008499;-0.007217;-0.983292
67;0.009613;-0.006836;-0.987747
68;0.008987;-0.006882;-0.984818
69;0.009018;-0.006653;-0.985855
70;0.008041;-0.006119;-0.985855
71;0.008026;-0.005875;-0.982544
72;0.008087;-0.006912;-0.988892
73;0.008484;-0.006332;-0.987350
74;0.009201;-0.006165;-0.985809
75;0.008759;-0.006668;-0.985611
76;0.008942;-0.004944;-0.983414
77;0.010849;-0.007538;-0.989212
