0;0.005722;-0.006439;-0.986343
1;0.006073;-0.005341;-0.988297
2;0.006058;-0.005280;-0.990738
3;0.006058;-0.006073;-0.985428
4;0.007309;-0.006439;-0.987762
5;0.007507;-0.005127;-0.987442
6;0.006927;-0.006287;-0.987259
7;0.006409;-0.006042;-0.990234
8;0.006180;-0.005402;-0.986359
9;0.006653;-0.006317;-0.985565
10;0.005890;-0.005997;-0.987854
11;0.006378;-0.006226;-0.988159
12;0.006973;-0.006729;-0.987793
13;0.006393;-0.005753;-0.986557
14;0.006012;-0.007782;-0.987030
15;0.006714;-0.006287;-0.987671
16;0.007584;-0.006256;-0.989426
17;0.047699;-0.107117;-0.990234
18;0.006851;-0.098511;-0.985107
19;-0.034302;-0.195557;-0.985718
20;-0.040131;-0.532349;-0.986832
21;0.015839;-0.890900;-0.986282
22;-0.114380;-0.997574;-0.981277
23;-0.204865;-0.297562;-0.988342
24;0.089844;0.172729;-0.982529
25;-0.115295;0.542908;-0.988297
26;0.137009;0.573898;-0.992325
27;0.094788;0.506805;-0.987930
28;0.072205;0.499207;-0.990631
29;0.105484;0.306549;-0.987808
30;0.194855;0.736603;-0.990204
31;0.011032;0.018524;-0.986465
32;0.004211;-0.004868;-0.989212
33;-0.019089;0.057220;-0.983948
34;-0.025787;0.010132;-0.988266
35;-0.028870;0.085861;-0.988754
36;-0.131439;0.297318;-0.987885
37;-0.198532;0.419708;-0.988129
38;-0.312439;0.648376;-0.989716
39;-0.424240;0.723465;-0.989059
40;-0.246307;0.565628;-0.994339
41;-0.046860;0.155045;-0.987793
42;0.089890;-0.197784;-0.993500
43;0.299469;-0.397797;-0.990631
44;0.510498;-0.689957;-0.989914
45;0.339676;-0.549713;-0.984543
46;0.172913;-0.471939;-0.982788
47;0.157272;-0.367630;-0.986740
48;0.101196;-0.145340;-0.988922
49;0.189606;-0.188171;-0.985001
50;0.006180;-0.007034;-0.985779
51;0.024033;-0.035492;-0.986481
52;0.022873;0.001999;-0.988419
53;-0.028381;-0.090973;-0.987305
54;-0.091339;-0.286255;-0.984711
55;-0.112061;-0.600021;-0.988190
56;-0.122345;-0.808731;-0.983902
57;-0.285522;-0.767227;-0.987671
58;0.069229;-0.473984;-0.976151
59;0.138763;0.182800;-0.989349
60;0.137436;0.500061;-0.987762
61;0.163544;0.523865;-0.989777
62;0.108551;0.595566;-0.984955
63;0.126099;0.503021;-0.991364
64;0.034912;0.380493;-0.989456
65;0.007385;0.279922;-0.988052
66;0.006241;-0.016281;-0.988083
67;0.057770;0.049240;-0.986221
68;0.038422;-0.023605;-0.987885
69;0.005371;-0.004318;-0.988922
70;0.005447;-0.004913;-0.987076
71;0.004868;-0.004425;-0.985336
72;0.004944;-0.004593;-0.988617
73;0.005157;-0.005386;-0.986465
74;0.004654;-0.004181;-0.987335
75;0.004990;-0.004074;-0.987183
76;0.004059;-0.006302;-0.986984
77;0.005585;-0.005508;-0.989548
78;0.005005;-0.004440;-0.984756
79;0.005264;-0.006500;-0.998718
80;0.004807;-0.003632;-0.975540
81;0.005051;-0.004379;-0.989731
82;0.004822;-0.005539;-0.990097
83;0.004044;-0.005264;-0.988602
84;0.004654;-0.003387;-0.981491
85;0.004547;-0.004425;-0.988663
