Auto,Run #6
12.8,0.407
12.85,0.465
12.9,0.524
12.95,0.582
13,0.582
13.05,0.582
13.1,0.64
13.15,0.756
13.2,0.814
13.25,0.814
13.3,0.873
13.35,0.989
13.4,1.047
13.45,1.047
13.5,1.047
13.55,1.105
13.6,1.164
13.65,1.222
13.7,1.28
13.75,1.338
13.8,1.396
13.85,1.454
13.9,1.513
13.95,1.571
14,1.571
14.05,1.571
14.1,1.629
14.15,1.687
14.2,1.804
14.25,1.862
14.3,1.862
14.35,1.862
14.4,1.92
14.45,2.036
14.5,2.094
14.55,2.094
14.6,2.094
14.65,2.094
14.7,2.094
14.75,2.153
14.8,2.211
14.85,2.269
14.9,2.327
14.95,2.385
15,2.385
15.05,2.385
15.1,2.443
15.15,2.502
15.2,2.502
15.25,2.502
15.3,2.56
15.35,2.618
15.4,2.676
15.45,2.676
15.5,2.676
15.55,2.676
15.6,2.734
15.65,2.851
15.7,2.909
15.75,2.967
15.8,2.967
15.85,2.967
15.9,3.025
15.95,3.083
16,3.142
16.05,3.142
16.1,3.142
16.15,3.142
16.2,3.2
16.25,3.258
16.3,3.316
16.35,3.374
16.4,3.432
16.45,3.491
16.5,3.491
16.55,3.491
16.6,3.491
16.65,3.491
16.7,3.491
16.75,3.549
16.8,3.607
16.85,3.665
16.9,3.723
16.95,3.723
17,3.723
17.05,3.723
17.1,3.782
17.15,3.84
17.2,3.84
17.25,3.84
17.3,3.84
17.35,3.84
17.4,3.898
17.45,3.956
17.5,4.014
17.55,4.014
17.6,4.014
17.65,4.072
17.7,4.131
17.75,4.189
17.8,4.189
17.85,4.189
17.9,4.189
17.95,4.247
18,4.305
18.05,4.305
18.1,4.305
18.15,4.363
18.2,4.422
18.25,4.422
18.3,4.422
18.35,4.422
18.4,4.422
18.45,4.422
18.5,4.48
18.55,4.538
18.6,4.538
18.65,4.538
18.7,4.596
18.75,4.654
18.8,4.654
18.85,4.654
18.9,4.654
18.95,4.712
19,4.712
19.05,4.712
19.1,4.771
19.15,4.771
19.2,4.771
19.25,4.771
19.3,4.829
19.35,4.887
19.4,4.887
19.45,4.887
19.5,4.945
19.55,5.003
19.6,5.003
19.65,5.003
19.7,5.003
19.75,5.003
19.8,5.003
19.85,5.003
19.9,5.061
19.95,5.061
20,5.061
20.05,5.12
20.1,5.178
20.15,5.178
20.2,5.12
20.25,5.12
20.3,5.178
20.35,5.236
20.4,5.236
20.45,5.294
20.5,5.352
20.55,5.352
20.6,5.294
20.65,5.294
20.7,5.352
20.75,5.352
20.8,5.352
20.85,5.352
20.9,5.411
20.95,5.411
21,5.411
21.05,5.469
21.1,5.469
21.15,5.469
21.2,5.469
21.25,5.527
21.3,5.527
21.35,5.469
21.4,5.469
21.45,5.527
21.5,5.585
21.55,5.585
21.6,5.585
21.65,5.585
21.7,5.585
21.75,5.585
21.8,5.585
21.85,5.643
21.9,5.701
21.95,5.701
22,5.701
22.05,5.701
22.1,5.701
22.15,5.701
22.2,5.701
22.25,5.76
22.3,5.76
22.35,5.76
22.4,5.818
22.45,5.818
22.5,5.818
22.55,5.818
22.6,5.876
22.65,5.934
22.7,5.934
22.75,5.876
22.8,5.818
22.85,5.818
22.9,5.876
22.95,5.934
23,5.934
23.05,5.992
23.1,6.05
23.15,6.05
23.2,5.992
23.25,5.934
23.3,5.934
23.35,5.992
23.4,6.05
23.45,6.05
23.5,5.992
23.55,5.992
23.6,6.05
23.65,6.109
23.7,6.109
23.75,6.109
23.8,6.109
23.85,6.109
23.9,6.109
23.95,6.109
24,6.109
24.05,6.109
24.1,6.167
24.15,6.167
24.2,6.167
24.25,6.167
24.3,6.167
24.35,6.167
24.4,6.167
24.45,6.225
24.5,6.283
24.55,6.225
24.6,6.167
24.65,6.167
24.7,6.225
24.75,6.283
24.8,6.283
24.85,6.283
24.9,6.283
24.95,6.283
25,6.341
25.05,6.4
25.1,6.4
25.15,6.341
25.2,6.283
25.25,6.283
25.3,6.283
25.35,6.283
25.4,6.341
25.45,6.4
25.5,6.4
25.55,6.341
25.6,6.341
25.65,6.4
25.7,6.458
25.75,6.458
25.8,6.4
25.85,6.4
25.9,6.4
25.95,6.458
26,6.458
26.05,6.458
26.1,6.458
26.15,6.458
26.2,6.458
26.25,6.458
26.3,6.458
26.35,6.458
26.4,6.458
26.45,6.458
26.5,6.516
26.55,6.516
26.6,6.516
26.65,6.516
26.7,6.574
26.75,6.574
26.8,6.516
26.85,6.516
26.9,6.574
26.95,6.574
27,6.516
27.05,6.516
27.1,6.574
27.15,6.632
27.2,6.632
27.25,6.574
27.3,6.516
27.35,6.516
27.4,6.574
27.45,6.632
27.5,6.632
27.55,6.632
27.6,6.632
27.65,6.632
27.7,6.632
27.75,6.632
27.8,6.632
27.85,6.632
27.9,6.632
27.95,6.632
28,6.632
28.05,6.632
28.1,6.69
28.15,6.749
28.2,6.749
28.25,6.69
28.3,6.632
28.35,6.632
28.4,6.632
28.45,6.69
28.5,6.749
28.55,6.749
28.6,6.69
28.65,6.69
28.7,6.749
28.75,6.749
28.8,6.749
28.85,6.749
28.9,6.749
28.95,6.749
29,6.749
29.05,6.749
29.1,6.69
29.15,6.69
29.2,6.749
29.25,6.807
29.3,6.807
29.35,6.749
29.4,6.749
29.45,6.749
29.5,6.807
29.55,6.807
29.6,6.807
29.65,6.807
29.7,6.807
29.75,6.807
29.8,6.807
29.85,6.807
29.9,6.807
29.95,6.807
30,6.807
30.05,6.807
30.1,6.807
30.15,6.807
30.2,6.807
30.25,6.807
30.3,6.807
30.35,6.865
30.4,6.865
30.45,6.865
30.5,6.865
30.55,6.865
30.6,6.865
30.65,6.865
30.7,6.865
30.75,6.865
30.8,6.865
30.85,6.865
30.9,6.865
30.95,6.865
31,6.865
31.05,6.865
31.1,6.865
31.15,6.923
31.2,6.923
31.25,6.865
31.3,6.865
31.35,6.923
31.4,6.981
31.45,6.923
31.5,6.865
31.55,6.865
31.6,6.923
31.65,6.981
31.7,6.981
31.75,6.923
31.8,6.865
31.85,6.865
31.9,6.923
31.95,6.981
32,6.981
32.05,6.923
32.1,6.865
32.15,6.865
32.2,6.923
32.25,6.981
32.3,6.981
32.35,6.981
32.4,6.981
32.45,6.981
32.5,6.981
32.55,6.981
32.6,6.981
32.65,6.981
32.7,6.981
32.75,6.981
32.8,6.981
32.85,6.981
32.9,6.981
32.95,6.981
33,6.981
33.05,6.981
33.1,6.981
33.15,6.981
33.2,6.981
33.25,6.981
33.3,6.981
33.35,6.981
33.4,6.981
33.45,6.981
33.5,6.981
33.55,6.981
33.6,6.981
33.65,6.981
33.7,6.981
33.75,6.981
33.8,7.039
33.85,7.098
33.9,7.098
33.95,7.039
34,6.981
34.05,6.981
34.1,6.981
34.15,6.981
34.2,7.039
34.25,7.098
34.3,7.098
34.35,7.039
34.4,6.981
34.45,6.981
34.5,7.039
34.55,7.098
34.6,7.098
34.65,7.039
34.7,6.981
34.75,6.981
34.8,7.039
34.85,7.098
34.9,7.098
34.95,7.039
35,6.981
35.05,7.039
35.1,7.098
35.15,7.098
35.2,7.039
35.25,7.039
35.3,7.098
35.35,7.098
35.4,7.039
35.45,7.039
35.5,7.098
35.55,7.098
35.6,7.039
35.65,6.981
35.7,7.039
35.75,7.098
35.8,7.098
35.85,7.098
35.9,7.098
35.95,7.156
36,7.156
36.05,7.098
36.1,7.098
36.15,7.098
36.2,7.156
36.25,7.214
36.3,7.214
36.35,7.214
36.4,7.214
36.45,7.214
36.5,7.214
36.55,7.214
36.6,7.272
36.65,7.389
36.7,7.447
36.75,7.447
36.8,7.447
36.85,7.447
36.9,7.505
36.95,7.505
37,7.505
37.05,7.563
37.1,7.621
37.15,7.679
37.2,7.679
37.25,7.679
37.3,7.738
37.35,7.796
37.4,7.854
37.45,7.854
37.5,7.854
37.55,7.912
37.6,7.97
37.65,7.97
37.7,7.912
37.75,7.97
37.8,8.087
37.85,8.145
37.9,8.087
37.95,8.087
38,8.145
38.05,8.145
38.1,8.145
38.15,8.203
38.2,8.261
38.25,8.261
38.3,8.261
38.35,8.319
38.4,8.378
38.45,8.378
38.5,8.378
38.55,8.436
38.6,8.494
38.65,8.494
38.7,8.494
38.75,8.494
38.8,8.552
38.85,8.552
38.9,8.552
38.95,8.61
39,8.668
39.05,8.727
39.1,8.727
39.15,8.727
39.2,8.727
39.25,8.727
39.3,8.727
39.35,8.727
39.4,8.727
39.45,8.785
39.5,8.843
39.55,8.901
39.6,8.901
39.65,8.901
39.7,8.901
39.75,8.901
39.8,8.959
39.85,9.018
39.9,9.018
39.95,8.959
40,8.959
40.05,9.018
40.1,9.076
40.15,9.076
40.2,9.134
40.25,9.192
40.3,9.192
40.35,9.134
40.4,9.134
40.45,9.192
40.5,9.25
40.55,9.25
40.6,9.25
40.65,9.25
40.7,9.25
40.75,9.25
40.8,9.25
40.85,9.308
40.9,9.367
40.95,9.367
41,9.308
41.05,9.308
41.1,9.367
41.15,9.425
41.2,9.425
41.25,9.483
41.3,9.541
41.35,9.541
41.4,9.483
41.45,9.425
41.5,9.483
41.55,9.541
41.6,9.541
41.65,9.541
41.7,9.541
41.75,9.599
41.8,9.599
41.85,9.599
41.9,9.599
41.95,9.599
42,9.657
42.05,9.657
42.1,9.657
42.15,9.657
42.2,9.716
42.25,9.716
42.3,9.657
42.35,9.657
42.4,9.716
42.45,9.774
42.5,9.774
42.55,9.774
42.6,9.774
42.65,9.774
42.7,9.832
42.75,9.89
42.8,9.89
42.85,9.832
42.9,9.774
42.95,9.832
43,9.89
43.05,9.89
43.1,9.89
43.15,9.89
43.2,9.948
43.25,9.948
43.3,9.948
43.35,9.948
43.4,9.89
43.45,9.89
43.5,9.948
43.55,10.007
43.6,10.007
43.65,10.007
43.7,10.007
43.75,10.007
43.8,10.007
43.85,10.065
43.9,10.123
43.95,10.065
44,10.007
44.05,10.007
44.1,10.065
44.15,10.123
44.2,10.123
44.25,10.123
44.3,10.123
44.35,10.123
44.4,10.181
44.45,10.239
44.5,10.239
44.55,10.181
44.6,10.181
44.65,10.239
44.7,10.239
44.75,10.239
44.8,10.239
44.85,10.297
44.9,10.297
44.95,10.297
45,10.356
45.05,10.356
45.1,10.356
45.15,10.356
45.2,10.414
45.25,10.472
45.3,10.472
45.35,10.472
45.4,10.472
45.45,10.472
45.5,10.472
45.55,10.53
45.6,10.588
45.65,10.647
45.7,10.647
45.75,10.647
45.8,10.647
45.85,10.647
45.9,10.705
45.95,10.763
46,10.821
46.05,10.821
46.1,10.821
46.15,10.821
46.2,10.821
46.25,10.879
46.3,10.937
46.35,10.996
46.4,10.996
46.45,10.996
46.5,11.054
46.55,11.112
46.6,11.17
46.65,11.17
46.7,11.17
46.75,11.17
46.8,11.17
46.85,11.228
46.9,11.286
46.95,11.286
47,11.286
47.05,11.345
47.1,11.403
47.15,11.403
47.2,11.403
47.25,11.461
47.3,11.519
47.35,11.519
47.4,11.519
47.45,11.519
47.5,11.519
47.55,11.577
47.6,11.636
47.65,11.694
47.7,11.694
47.75,11.694
47.8,11.694
47.85,11.694
47.9,11.752
47.95,11.81
48,11.868
48.05,11.81
48.1,11.752
48.15,11.752
48.2,11.868
48.25,11.985
48.3,11.985
48.35,11.926
48.4,11.926
48.45,11.985
48.5,12.043
48.55,12.043
48.6,12.043
48.65,12.043
48.7,12.043
48.75,12.101
48.8,12.101
48.85,12.101
48.9,12.101
48.95,12.159
49,12.217
49.05,12.217
49.1,12.217
49.15,12.217
49.2,12.217
49.25,12.217
49.3,12.275
49.35,12.334
49.4,12.334
49.45,12.334
49.5,12.334
49.55,12.392
49.6,12.392
49.65,12.392
49.7,12.392
49.75,12.392
49.8,12.45
49.85,12.508
49.9,12.508
49.95,12.45
50,12.45
50.05,12.508
50.1,12.566
50.15,12.566
50.2,12.566
50.25,12.566
50.3,12.566
50.35,12.566
50.4,12.625
50.45,12.683
50.5,12.683
50.55,12.683
50.6,12.683
50.65,12.741
50.7,12.799
50.75,12.857
50.8,12.915
50.85,12.974
50.9,13.032
50.95,13.09
51,13.148
51.05,13.206
51.1,13.265
51.15,13.323
51.2,13.381
51.25,13.439
51.3,13.555
51.35,13.672
51.4,13.788
51.45,13.846
51.5,13.904
51.55,13.963
51.6,14.021
51.65,14.137
51.7,14.254
51.75,14.37
51.8,14.486
51.85,14.603
51.9,14.661
51.95,14.719
52,14.777
52.05,14.893
52.1,15.01
52.15,15.126
52.2,15.243
52.25,15.359
52.3,15.475
52.35,15.533
52.4,15.592
52.45,15.708
52.5,15.882
52.55,15.999
52.6,16.115
52.65,16.173
52.7,16.29
52.75,16.406
52.8,16.522
52.85,16.639
52.9,16.697
52.95,16.813
53,16.93
53.05,17.046
53.1,17.104
53.15,17.162
53.2,17.279
53.25,17.453
53.3,17.57
53.35,17.686
53.4,17.802
53.45,17.861
53.5,17.919
53.55,18.035
53.6,18.21
53.65,18.326
53.7,18.384
53.75,18.5
53.8,18.617
53.85,18.733
53.9,18.85
53.95,18.966
54,19.082
54.05,19.14
54.1,19.199
54.15,19.257
54.2,19.373
54.25,19.548
54.3,19.664
54.35,19.78
54.4,19.897
54.45,19.955
54.5,20.013
54.55,20.071
54.6,20.246
54.65,20.362
54.7,20.42
54.75,20.42
54.8,20.42
54.85,20.479
54.9,20.479
54.95,20.42
55,20.304
55.05,20.246
55.1,20.246
55.15,20.188
55.2,20.129
55.25,20.071
55.3,19.955
55.35,19.839
55.4,19.722
55.45,19.722
55.5,19.722
55.55,19.664
55.6,19.606
55.65,19.49
55.7,19.373
55.75,19.257
55.8,19.199
55.85,19.199
55.9,19.14
55.95,19.082
56,19.024
56.05,18.966
56.1,18.85
56.15,18.733
56.2,18.675
56.25,18.675
56.3,18.675
56.35,18.559
56.4,18.442
56.45,18.326
56.5,18.268
56.55,18.21
56.6,18.151
56.65,18.151
56.7,18.093
56.75,17.977
56.8,17.861
56.85,17.802
56.9,17.802
56.95,17.744
57,17.686
57.05,17.628
57.1,17.57
57.15,17.453
57.2,17.337
57.25,17.279
57.3,17.279
57.35,17.279
57.4,17.162
57.45,17.046
57.5,16.93
57.55,16.93
57.6,16.93
57.65,16.872
57.7,16.755
57.75,16.639
57.8,16.581
57.85,16.522
57.9,16.464
57.95,16.406
58,16.406
58.05,16.406
58.1,16.348
58.15,16.232
58.2,16.115
58.25,16.057
58.3,15.999
58.35,15.941
58.4,15.882
58.45,15.824
58.5,15.766
58.55,15.708
58.6,15.65
58.65,15.533
58.7,15.475
58.75,15.475
58.8,15.475
58.85,15.359
58.9,15.243
58.95,15.184
59,15.126
59.05,15.068
59.1,15.01
59.15,15.01
59.2,14.952
59.25,14.893
59.3,14.835
59.35,14.777
59.4,14.719
59.45,14.603
59.5,14.544
59.55,14.486
59.6,14.428
59.65,14.37
59.7,14.312
59.75,14.312
59.8,14.254
59.85,14.137
59.9,14.079
59.95,14.021
60,13.904
60.05,13.788
60.1,13.788
60.15,13.846
60.2,13.788
60.25,13.672
60.3,13.614
60.35,13.614
60.4,13.555
60.45,13.439
60.5,13.381
60.55,13.381
60.6,13.381
60.65,13.323
60.7,13.206
60.75,13.09
60.8,13.032
60.85,13.032
60.9,13.032
60.95,12.915
61,12.799
61.05,12.741
61.1,12.741
61.15,12.741
61.2,12.683
61.25,12.625
61.3,12.508
61.35,12.45
61.4,12.392
61.45,12.334
61.5,12.334
61.55,12.275
61.6,12.217
61.65,12.159
61.7,12.101
61.75,12.101
61.8,12.043
61.85,11.985
61.9,11.868
61.95,11.752
62,11.752
62.05,11.752
62.1,11.694
62.15,11.577
62.2,11.519
62.25,11.519
62.3,11.519
62.35,11.461
62.4,11.345
62.45,11.228
62.5,11.17
62.55,11.17
62.6,11.17
62.65,11.17
62.7,11.112
62.75,10.996
62.8,10.879
62.85,10.821
62.9,10.821
62.95,10.821
63,10.763
63.05,10.705
63.1,10.647
63.15,10.588
63.2,10.53
63.25,10.472
63.3,10.414
63.35,10.356
63.4,10.297
63.45,10.239
63.5,10.181
63.55,10.123
63.6,10.123
63.65,10.123
63.7,10.065
63.75,9.948
63.8,9.89
63.85,9.89
63.9,9.89
63.95,9.774
64,9.657
64.05,9.657
64.1,9.657
64.15,9.599
64.2,9.483
64.25,9.425
64.3,9.367
64.35,9.308
64.4,9.25
64.45,9.25
64.5,9.25
64.55,9.192
64.6,9.134
64.65,9.076
64.7,9.018
64.75,8.959
64.8,8.901
64.85,8.843
64.9,8.785
64.95,8.727
65,8.727
65.05,8.727
65.1,8.668
65.15,8.552
65.2,8.494
65.25,8.494
65.3,8.494
65.35,8.436
65.4,8.319
65.45,8.261
65.5,8.203
65.55,8.145
65.6,8.087
65.65,8.029
65.7,8.029
65.75,8.029
65.8,7.97
65.85,7.912
65.9,7.854
65.95,7.796
66,7.738
66.05,7.679
66.1,7.679
66.15,7.621
66.2,7.563
66.25,7.505
66.3,7.447
66.35,7.389
66.4,7.33
66.45,7.33
66.5,7.33
66.55,7.272
66.6,7.156
66.65,7.098
66.7,7.098
66.75,7.098
66.8,6.981
66.85,6.865
66.9,6.865
66.95,6.865
67,6.865
67.05,6.807
67.1,6.749
67.15,6.69
67.2,6.574
67.25,6.516
67.3,6.458
67.35,6.458
67.4,6.458
67.45,6.4
67.5,6.341
67.55,6.283
67.6,6.225
67.65,6.167
67.7,6.109
67.75,6.05
67.8,6.05
67.85,6.05
67.9,6.05
67.95,5.934
68,5.818
68.05,5.818
68.1,5.818
68.15,5.76
68.2,5.643
68.25,5.585
68.3,5.585
68.35,5.585
68.4,5.527
68.45,5.411
68.5,5.352
68.55,5.352
68.6,5.352
68.65,5.236
68.7,5.12
68.75,5.12
68.8,5.12
68.85,5.061
68.9,4.945
68.95,4.887
69,4.887
69.05,4.887
69.1,4.887
69.15,4.829
69.2,4.771
69.25,4.712
69.3,4.654
69.35,4.596
69.4,4.48
69.45,4.422
69.5,4.363
69.55,4.363
69.6,4.363
69.65,4.305
69.7,4.189
69.75,4.072
69.8,4.072
69.85,4.072
69.9,4.014
69.95,3.956
70,3.956
70.05,3.898
70.1,3.782
70.15,3.723
70.2,3.782
70.25,3.782
70.3,3.665
70.35,3.607
70.4,3.607
70.45,3.607
70.5,3.491
70.55,3.374
70.6,3.374
70.65,3.374
70.7,3.374
70.75,3.316
70.8,3.258
70.85,3.2
70.9,3.142
70.95,3.142
71,3.083
71.05,3.025
71.1,2.967
71.15,2.909
71.2,2.851
71.25,2.793
71.3,2.793
71.35,2.734
71.4,2.618
71.45,2.502
71.5,2.502
71.55,2.502
71.6,2.443
71.65,2.385
71.7,2.327
71.75,2.269
71.8,2.153
71.85,2.094
71.9,2.094
71.95,2.094
72,2.036
72.05,1.978
72.1,1.92
72.15,1.862
72.2,1.804
72.25,1.745
72.3,1.745
72.35,1.745
72.4,1.687
72.45,1.629
72.5,1.571
72.55,1.513
72.6,1.454
72.65,1.396
72.7,1.396
72.75,1.396
72.8,1.338
72.85,1.28
72.9,1.222
72.95,1.222
73,1.222
73.05,1.164
73.1,1.105
73.15,0.989
73.2,0.931
73.25,0.931
73.3,0.931
73.35,0.873
73.4,0.814
73.45,0.814
73.5,0.814
73.55,0.698
73.6,0.582
73.65,0.582
73.7,0.582
73.75,0.582
73.8,0.524
73.85,0.465
73.9,0.407
73.95,0.349
74,0.349
74.05,0.291
74.1,0.233
74.15,0.175
74.2,0.116
74.25,0.058
74.3,0
74.35,0
74.4,-0.058
74.45,-0.116
74.5,-0.116
74.55,-0.116
74.6,-0.116
