;Title, http://www.gcdataconcepts.com, x2-2,Kionix KXRB5-2050
;Version, 1102, Build date, Oct  6 2015,  SN:CCDC10023F56AE8
;Start_time, 2007-01-01, 01:00:12.707
;Temperature, -999.00, deg C,  Vbat, 4190, mv
;Gain, high
;SampleRate, 64,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0,sec
;Headers, time,Ax,Ay,Az
3.982971,737,146,-13244
3.998596,694,162,-13199
4.014221,587,199,-13186
4.029846,501,237,-13120
4.045471,462,257,-13047
4.061096,446,208,-13094
4.076721,496,153,-13138
4.092346,553,189,-13106
4.107971,573,226,-13154
4.123596,587,237,-13249
4.139221,648,208,-13285
4.154846,737,146,-13274
4.170471,724,137,-13224
4.186096,610,182,-13153
4.201721,505,235,-13088
4.217346,474,235,-13070
4.232971,512,169,-13113
4.248596,553,137,-13140
4.264221,558,174,-13126
4.279846,558,226,-13151
4.295471,573,255,-13185
4.311096,560,258,-13203
4.326721,610,205,-13245
4.342346,689,142,-13253
4.357971,639,166,-13195
4.373596,553,210,-13149
4.389221,507,217,-13111
4.404846,494,216,-13086
4.420471,523,230,-13095
4.436096,553,226,-13119
4.451721,576,207,-13169
4.467346,608,192,-13226
4.482971,626,185,-13253
4.498596,621,198,-13238
4.514221,633,198,-13201
4.529846,605,183,-13167
4.545471,533,180,-13133
4.561096,526,196,-13092
4.576721,516,208,-13106
4.592346,505,210,-13129
4.607971,551,237,-13119
4.623596,571,216,-13217
4.639221,594,214,-13110
4.654846,635,242,-13086
4.670471,594,158,-13495
4.686096,558,180,-13226
4.701721,619,260,-12894
4.717346,599,205,-13349
4.732971,460,182,-13256
4.748596,457,210,-12822
4.764221,576,180,-13103
4.779846,541,160,-13326
4.795471,478,216,-13042
4.811096,615,246,-13122
4.826721,714,208,-13431
4.842346,589,205,-13238
4.857971,519,219,-13085
4.873596,644,207,-13260
4.889221,626,192,-13172
4.904846,441,196,-13011
4.920471,483,196,-13158
4.936096,612,207,-13169
4.951721,501,235,-13020
4.967346,432,221,-13183
4.982971,580,208,-13290
4.998596,648,242,-13092
5.014221,548,226,-13167
5.029846,546,192,-13326
5.045471,657,219,-13117
5.061096,582,242,-13031
5.076721,419,242,-13204
5.092346,458,239,-13163
5.107971,533,237,-13017
5.123596,476,248,-13133
5.139221,446,255,-13251
5.154846,530,266,-13110
5.170471,591,260,-13117
5.186096,542,228,-13288
5.201721,521,221,-13204
5.217346,596,214,-13095
5.232971,582,217,-13181
5.248596,467,251,-13183
5.264221,464,255,-13078
5.279846,523,244,-13101
5.295471,492,246,-13172
5.311096,453,228,-13147
5.326721,501,239,-13131
5.342346,578,260,-13186
5.357971,596,224,-13231
5.373596,591,208,-13201
5.389221,601,226,-13160
5.404846,548,228,-13136
5.420471,458,224,-13086
5.436096,476,208,-13076
5.451721,548,187,-13101
5.467346,541,187,-13128
5.482971,537,187,-13178
5.498596,607,189,-13194
5.514221,624,201,-13194
5.529846,557,198,-13213
5.545471,546,191,-13181
5.561096,583,198,-13108
5.576721,548,208,-13103
5.592346,507,212,-13156
5.607971,544,199,-13174
5.623596,567,208,-13154
5.639221,524,221,-13178
5.654846,505,210,-13190
5.670471,576,221,-13128
5.686096,623,203,-13140
5.701721,580,192,-13210
5.717346,574,207,-13179
5.732971,592,198,-13138
5.748596,549,214,-13165
5.764221,508,235,-13167
5.779846,539,232,-13145
5.795471,569,216,-13169
5.811096,553,199,-13179
5.826721,557,205,-13156
5.842346,585,196,-13160
5.857971,585,182,-13169
5.873596,557,205,-13176
5.889221,551,228,-13163
5.904846,567,223,-13161
5.920471,569,214,-13195
5.936096,567,219,-13174
5.951721,571,224,-13149
5.967346,571,203,-13167
5.982971,566,191,-13163
5.998596,560,201,-13156
6.014221,567,216,-13170
6.029846,576,228,-13190
6.045471,558,230,-13186
6.061096,564,214,-13145
6.076721,580,183,-13145
6.092346,555,160,-13170
6.107971,544,180,-13149
6.123596,571,221,-13154
6.139221,560,226,-13194
6.154846,549,210,-13179
6.170471,567,216,-13147
6.186096,562,221,-13154
6.201843,530,205,-13160
6.217468,541,185,-13163
6.233093,583,183,-13183
6.248718,574,210,-13163
6.264343,530,246,-13138
6.279968,483,269,-13142
6.295593,499,226,-13160
6.311218,582,149,-13179
6.326843,578,174,-13147
6.342468,535,217,-13138
6.358093,573,185,-13199
6.373718,624,142,-13224
6.389343,633,133,-13208
6.404968,589,180,-13179
6.420593,535,217,-13131
6.436218,530,210,-13111
6.451843,530,248,-13136
6.467468,535,251,-13179
6.483093,589,201,-13195
6.498718,587,224,-13169
6.514343,526,253,-13147
6.529968,494,237,-13131
6.545593,516,217,-13136
6.561218,598,171,-13176
6.576843,630,151,-13194
6.592468,587,205,-13194
6.608093,583,226,-13181
6.623718,558,203,-13136
6.639343,516,210,-13119
6.654968,512,248,-13119
6.670593,508,258,-13133
6.686218,576,183,-13181
6.701843,630,141,-13192
6.717468,564,187,-13176
6.733093,535,201,-13161
6.748718,555,217,-13135
6.764343,539,253,-13149
6.779968,539,246,-13179
6.795593,551,241,-13172
6.811218,582,199,-13194
6.826843,610,141,-13229
6.842468,583,164,-13197
6.858093,573,183,-13172
6.873718,571,196,-13185
6.889343,558,224,-13172
6.904968,558,205,-13154
6.920593,553,191,-13149
6.936218,542,214,-13140
6.951843,521,214,-13129
6.967468,528,198,-13144
6.983093,507,216,-13194
6.998718,505,253,-13222
7.014343,582,241,-13208
7.029968,598,199,-13188
7.045593,569,207,-13172
7.061218,542,199,-13181
7.076843,510,176,-13145
7.092468,524,194,-13111
7.108093,553,208,-13163
7.123718,564,223,-13190
7.139343,553,228,-13201
7.154968,541,194,-13145
7.170593,583,189,-13151
7.186218,512,233,-13229
7.201721,399,260,-13088
7.217346,566,241,-13040
7.232971,705,210,-13203
7.248596,610,169,-13283
7.264221,623,141,-13217
7.279846,685,182,-13069
7.295471,546,223,-13078
7.311096,446,237,-13213
7.326721,553,283,-13224
7.342346,607,292,-13203
7.357971,523,242,-13235
7.373596,507,219,-13156
7.389221,596,205,-13067
7.404846,673,180,-13154
7.420471,682,183,-13185
7.436096,640,189,-13158
7.451721,594,201,-13244
7.467346,507,255,-13208
7.482971,382,292,-13074
7.498596,405,291,-13049
7.514221,524,287,-13088
7.529846,530,264,-13128
7.545471,583,148,-13208
7.561096,698,64,-13267
7.576721,615,142,-13131
7.592346,491,224,-13054
7.607971,558,212,-13195
7.623596,694,198,-13251
7.639221,689,233,-13236
7.654846,617,251,-13217
7.670471,621,233,-13033
7.686096,560,264,-12963
7.701721,489,317,-13206
7.717346,608,353,-13315
7.732971,742,410,-13247
7.748596,746,433,-13219
7.764221,683,332,-13086
7.779846,637,210,-12967
7.795471,692,153,-13022
7.811096,682,194,-13090
7.826721,535,385,-13153
7.842346,537,566,-13295
7.857971,669,591,-13395
7.873596,717,549,-13294
7.889221,753,408,-13113
7.904846,785,176,-12997
7.920471,771,99,-13006
7.936096,867,257,-13194
7.951721,969,360,-13281
7.967346,767,403,-13354
7.982971,508,598,-13415
7.998596,948,119,-12885
8.014221,1251,-499,-12542
8.029846,578,-8,-12803
8.045471,319,408,-12913
8.061096,491,507,-13097
8.076721,414,753,-13463
8.092346,521,667,-13528
8.107971,671,373,-13233
8.123596,610,189,-13035
