;Title, http://www.gcdataconcepts.com, x2-2,Kionix KXRB5-2050
;Version, 1102, Build date, Oct  6 2015,  SN:CCDC10023F56AE8
;Start_time, 2007-01-01, 23:21:22.759
;Temperature, -999.00, deg C,  Vbat, 4142, mv
;Gain, high
;SampleRate, 64,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0,sec
;Headers, time,Ax,Ay,Az
0.383667,919,-691,-13070
0.399292,980,-708,-13188
0.414917,851,-550,-13286
0.430542,665,-336,-13211
0.446167,487,-163,-13140
0.461792,421,-104,-13086
0.477417,451,-74,-13045
0.508667,548,-90,-13242
0.524292,649,-172,-13408
0.539917,615,-259,-13210
0.555542,530,-327,-13024
0.571167,505,-367,-13008
0.586792,519,-392,-13003
0.602417,585,-392,-13154
0.618042,671,-358,-13313
0.633667,662,-325,-13236
0.649292,633,-299,-13195
0.664917,589,-192,-13176
0.680542,460,-47,-13110
0.696167,403,-22,-13158
0.711792,423,-50,-13140
0.727417,471,-134,-13186
0.743042,617,-317,-13245
0.758667,676,-417,-13104
0.774292,682,-470,-13144
0.789917,678,-445,-13190
0.805542,549,-300,-13061
0.821167,516,-218,-13179
0.836792,562,-168,-13215
0.852417,533,-122,-13074
0.868042,578,-172,-13203
0.883667,624,-193,-13219
0.899292,548,-170,-13119
0.914917,498,-218,-13210
0.930542,466,-227,-13172
0.946167,467,-252,-13090
0.961792,558,-311,-13142
0.977417,632,-331,-13149
0.993042,687,-370,-13190
1.008667,710,-345,-13204
1.024292,642,-240,-13176
1.039917,567,-174,-13197
1.055542,491,-122,-13113
1.071167,446,-111,-13094
1.086792,499,-175,-13206
1.102417,541,-218,-13176
1.118042,582,-283,-13170
1.133545,612,-334,-13197
1.149170,573,-325,-13108
1.164795,566,-315,-13101
1.180420,582,-270,-13135
1.196045,601,-233,-13163
1.211670,648,-233,-13199
1.227295,621,-211,-13167
1.242920,596,-211,-13197
1.258545,555,-206,-13167
1.274170,442,-161,-13085
1.289795,458,-192,-13217
1.305420,496,-233,-13208
1.321045,487,-245,-13079
1.336670,615,-299,-13206
1.352295,682,-306,-13172
1.367920,623,-277,-13076
1.383545,655,-275,-13242
1.399170,607,-213,-13185
1.414795,508,-186,-13085
1.430420,544,-215,-13211
1.446045,539,-179,-13149
1.461670,517,-193,-13120
1.477295,553,-243,-13240
1.492920,533,-222,-13174
1.508545,533,-224,-13122
1.524170,582,-245,-13174
1.539795,566,-240,-13122
1.555420,607,-283,-13117
1.571045,764,-331,-13263
1.586670,790,-292,-13185
1.602295,617,-183,-13045
1.617920,526,-124,-13251
1.633545,442,-100,-13231
1.649170,271,-83,-13069
1.664795,326,-204,-13251
1.680420,441,-331,-13145
1.696045,482,-368,-12970
1.711670,692,-442,-13301
1.727295,828,-402,-13233
1.742920,730,-240,-13070
1.758545,735,-186,-13333
1.774170,632,-102,-13108
1.789795,466,-75,-12988
1.805420,523,-193,-13317
1.821045,430,-199,-13140
1.836670,382,-215,-13092
1.852295,521,-286,-13338
1.867920,494,-245,-13088
1.883545,489,-208,-13035
1.899170,665,-277,-13245
1.914795,699,-288,-13135
1.930420,707,-297,-13158
1.946045,758,-317,-13236
1.961670,653,-249,-13113
1.977295,544,-183,-13140
1.992920,419,-106,-13190
2.008545,310,-72,-13195
2.024170,357,-115,-13195
2.039795,437,-163,-13115
2.055420,532,-242,-13144
2.071045,660,-313,-13170
2.086670,730,-313,-13144
2.102295,764,-286,-13228
2.117920,719,-238,-13194
2.133667,605,-204,-13083
2.149292,564,-229,-13145
2.164917,516,-227,-13133
2.180542,464,-208,-13144
2.196167,496,-213,-13278
2.211792,471,-154,-13192
2.227417,448,-115,-13126
2.243042,512,-131,-13170
2.258667,533,-115,-13085
2.274292,596,-181,-13158
2.289917,705,-290,-13256
2.305542,699,-309,-13133
2.321167,678,-336,-13163
2.336792,640,-322,-13174
2.352417,496,-231,-13065
2.368042,439,-179,-13179
2.383667,424,-106,-13203
2.399292,414,-72,-13128
2.414917,521,-138,-13211
2.430542,589,-165,-13174
2.446167,612,-193,-13136
2.461792,667,-231,-13217
2.477417,651,-227,-13158
2.493042,594,-249,-13128
2.508667,573,-268,-13156
2.524292,564,-284,-13126
2.539917,578,-292,-13153
2.555542,548,-227,-13163
2.571167,508,-177,-13186
2.586792,517,-136,-13204
2.602417,487,-72,-13099
2.618042,501,-83,-13147
2.633667,558,-124,-13199
2.649292,560,-152,-13101
2.664917,630,-250,-13208
2.680542,676,-324,-13211
2.696167,585,-315,-13049
2.711792,573,-317,-13174
2.727417,566,-245,-13185
2.743042,480,-138,-13079
2.758667,512,-118,-13222
2.774292,549,-84,-13178
2.789917,532,-90,-13108
2.805542,580,-161,-13228
2.821167,566,-159,-13136
2.836792,537,-177,-13135
2.852417,574,-236,-13228
2.868042,524,-247,-13101
2.883667,544,-284,-13136
2.899292,651,-302,-13195
2.914917,630,-252,-13095
2.930542,619,-215,-13204
2.946167,603,-127,-13231
2.961792,485,-45,-13111
2.977417,489,-67,-13192
2.993042,485,-86,-13149
3.008667,437,-120,-13072
3.024292,532,-213,-13222
3.039917,566,-252,-13185
3.055542,564,-265,-13126
3.071167,644,-283,-13211
3.086792,615,-229,-13131
3.102417,592,-192,-13104
3.118042,612,-184,-13172
3.133545,551,-133,-13138
3.149170,548,-118,-13169
3.164795,546,-127,-13203
3.180420,485,-131,-13170
3.196045,483,-156,-13167
3.211670,469,-174,-13140
3.227295,474,-200,-13147
3.242920,551,-225,-13153
3.258545,598,-217,-13119
3.274170,660,-225,-13179
3.289795,682,-217,-13192
3.305420,623,-174,-13153
3.321045,594,-154,-13199
3.336670,528,-124,-13151
3.352295,453,-120,-13108
3.367920,455,-149,-13160
3.383545,442,-152,-13151
3.399170,480,-188,-13186
3.414795,571,-222,-13199
3.430420,580,-192,-13135
3.446045,598,-179,-13169
3.461670,621,-183,-13147
3.477295,598,-156,-13110
3.492920,624,-143,-13204
3.508545,585,-136,-13186
3.524170,530,-159,-13145
3.539795,546,-193,-13204
3.555420,473,-150,-13153
3.571045,423,-113,-13129
3.586670,455,-129,-13176
3.602295,471,-129,-13140
3.617920,546,-124,-13145
3.633545,630,-143,-13181
3.649170,653,-163,-13172
3.664795,674,-165,-13174
3.680420,612,-159,-13178
3.696045,535,-168,-13170
3.711670,505,-172,-13133
3.727295,451,-152,-13115
3.742920,464,-143,-13170
3.758545,474,-122,-13165
3.774170,494,-97,-13181
3.789795,591,-113,-13236
3.805420,557,-122,-13129
3.821045,526,-134,-13104
3.836670,605,-167,-13178
3.852295,558,-175,-13108
3.867920,544,-193,-13153
3.883545,605,-204,-13226
3.899170,542,-177,-13138
3.914795,533,-163,-13170
3.930420,549,-136,-13186
3.946045,471,-104,-13099
3.961670,505,-109,-13179
3.977295,564,-109,-13195
3.992920,544,-115,-13119
4.008545,619,-163,-13213
4.024170,651,-186,-13199
4.039795,580,-165,-13111
4.055420,585,-168,-13183
4.071045,551,-174,-13154
4.086670,498,-165,-13103
4.102295,528,-167,-13153
4.117920,514,-138,-13154
4.133667,517,-109,-13178
4.149292,535,-90,-13176
4.164917,508,-83,-13158
4.180542,542,-95,-13183
4.196167,530,-88,-13106
4.211792,499,-102,-13131
4.227417,573,-152,-13229
4.243042,535,-165,-13120
4.258667,501,-170,-13138
4.274292,574,-190,-13236
4.289917,491,-161,-13106
4.305542,442,-129,-13115
4.321167,519,-102,-13203
4.336792,474,-70,-13115
4.352417,489,-84,-13161
4.368042,576,-108,-13204
4.383667,528,-102,-13126
4.399292,539,-124,-13163
4.414917,580,-142,-13170
4.430542,530,-124,-13133
4.446167,557,-120,-13167
4.461792,564,-129,-13136
4.477417,533,-131,-13170
4.493042,542,-122,-13197
4.508667,478,-100,-13108
4.524292,485,-106,-13186
4.539917,549,-113,-13203
4.555542,476,-90,-13065
4.571167,516,-86,-13178
4.586792,594,-92,-13235
4.602417,514,-84,-13115
4.618042,541,-111,-13201
4.633667,566,-152,-13204
4.649292,471,-177,-13078
4.664917,492,-188,-13161
4.680542,505,-163,-13178
4.696167,448,-127,-13115
4.711792,503,-90,-13215
4.727417,526,-61,-13211
4.743042,462,-43,-13124
4.758667,496,-42,-13167
4.774292,528,-79,-13165
4.789917,517,-93,-13129
4.805542,562,-81,-13186
4.821167,535,-95,-13170
4.836792,507,-120,-13154
4.852417,553,-140,-13199
4.868042,521,-154,-13138
4.883667,469,-156,-13122
4.899292,496,-127,-13169
4.914917,471,-106,-13135
4.930542,455,-61,-13149
4.946167,510,-13,-13220
4.961792,492,-15,-13172
4.977417,473,-33,-13153
4.993042,533,-74,-13190
5.008667,514,-117,-13110
5.024292,494,-140,-13110
5.039917,578,-147,-13195
5.055542,555,-111,-13156
5.071167,510,-84,-13149
5.086792,537,-72,-13215
5.102417,485,-45,-13154
5.118042,442,-42,-13122
5.133545,469,-59,-13160
5.149170,449,-81,-13138
5.164795,474,-104,-13174
5.180420,524,-118,-13188
5.196045,499,-124,-13151
5.211670,530,-115,-13181
5.227295,546,-81,-13156
5.242920,510,-56,-13129
5.258545,537,-47,-13183
5.274170,533,-42,-13161
5.289795,491,-52,-13172
5.305420,505,-58,-13213
5.321045,460,-68,-13138
5.336670,426,-77,-13151
5.352295,483,-75,-13185
5.367920,435,-90,-13097
5.383545,433,-102,-13149
5.399170,512,-113,-13210
5.414795,508,-133,-13149
5.430420,521,-138,-13195
5.446045,510,-120,-13204
5.461670,464,-74,-13129
5.477295,482,-34,-13133
5.492920,462,0,-13138
5.508545,453,42,-13144
5.524170,528,39,-13185
5.539795,526,24,-13183
5.555420,512,-11,-13188
5.571045,537,-104,-13174
