;Title, http://www.gcdataconcepts.com, x2-2,Kionix KXRB5-2050
;Version, 1102, Build date, Oct  6 2015,  SN:CCDC10023F56AE8
;Start_time, 2007-02-12, 01:31:47.715
;Temperature, -999.00, deg C,  Vbat, 4162, mv
;Gain, high
;SampleRate, 64,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0,sec
;Headers, time,Ax,Ay,Az
4.749939,-113,207,-13172
4.765564,-109,212,-13154
4.781189,-99,199,-13167
4.796814,-102,217,-13163
4.812439,-109,221,-13158
4.828064,-104,199,-13161
4.843689,-104,224,-13142
4.859314,-99,237,-13153
4.874939,-106,205,-13147
4.890564,-115,223,-13156
4.906189,-99,248,-13174
4.921814,-120,171,-13095
4.937439,-127,142,-13101
4.953064,-75,208,-13172
4.968689,-65,235,-13163
4.984314,-88,232,-13154
4.999939,-92,242,-13144
5.015564,-92,258,-13154
5.031189,-92,235,-13179
5.046814,-106,219,-13163
5.062439,-106,223,-13169
5.078064,-47,203,-13194
5.093689,-168,292,-13138
5.109314,-43,183,-13174
5.124939,157,42,-13324
5.140564,24,146,-13245
5.156189,419,-50,-13133
5.171936,292,187,-13156
5.187561,-433,487,-13149
5.203186,-558,157,-13160
5.218811,-306,155,-13161
5.234436,-63,242,-13142
5.250061,-117,180,-13154
5.265686,-109,201,-13188
5.281311,-68,199,-13188
5.296936,-122,205,-13151
5.312561,-93,183,-13170
5.328186,-136,196,-13183
5.343811,-188,257,-13142
5.359436,-102,189,-13153
5.375061,-43,137,-13160
5.390686,-43,142,-13078
5.406311,-134,226,-13258
5.421936,-104,360,-13244
5.437561,78,239,-12897
5.453186,-20,192,-13165
5.468811,-145,219,-13317
5.484436,-125,157,-13111
5.500061,-115,178,-13145
5.515686,-88,182,-13163
5.531311,-100,167,-13158
5.546936,-113,171,-13158
5.562561,-100,162,-13156
5.578186,-86,153,-13167
5.593811,-93,180,-13167
5.609436,-118,191,-13161
5.625061,-124,167,-13145
5.640686,-118,174,-13138
5.656311,-113,189,-13165
5.671936,-108,180,-13172
5.687561,-93,164,-13149
5.703186,-95,167,-13154
5.718811,-117,176,-13158
5.734436,-111,173,-13144
5.750061,-102,185,-13154
5.765686,-104,180,-13165
5.781311,-92,166,-13156
5.796936,-106,187,-13158
5.812561,-124,183,-13165
5.828186,-106,164,-13167
5.843811,-100,171,-13172
5.859436,-111,174,-13165
5.875061,-97,178,-13151
5.890686,-86,167,-13160
5.906311,-95,166,-13161
5.921936,-100,187,-13160
5.937561,-106,178,-13172
5.953186,-100,164,-13167
5.968811,-93,176,-13158
5.984436,-100,185,-13158
6.000061,-104,189,-13154
6.015686,-102,182,-13154
6.031311,-115,173,-13156
6.046936,-113,166,-13154
6.062561,-86,148,-13163
6.078186,-100,158,-13167
6.093811,-118,178,-13154
6.109436,-99,174,-13154
6.125061,-111,178,-13161
6.140686,-115,180,-13170
6.156311,-100,185,-13151
6.171814,-115,194,-13140
6.187439,-102,174,-13174
6.203064,-106,153,-13181
6.218689,-86,226,-13169
6.234314,-122,139,-13158
6.249939,-161,146,-13154
6.265564,30,355,-13195
6.281189,-281,-370,-13147
6.296814,-381,-229,-13158
6.312439,258,908,-13329
6.328064,98,376,-13254
6.343689,-199,-22,-13120
6.359314,-52,278,-13158
6.374939,-97,160,-13156
6.390564,-115,162,-13153
6.406189,-100,207,-13165
6.421814,-113,180,-13156
6.437439,-99,162,-13160
6.453064,-113,169,-13161
6.468689,-131,191,-13160
6.484314,-109,183,-13154
6.499939,-99,178,-13156
6.515564,-104,185,-13151
6.531189,-106,178,-13145
6.546814,-108,183,-13172
6.562439,-108,194,-13179
6.578064,-93,146,-13167
6.593689,-88,162,-13154
6.609314,-170,269,-13147
6.624939,-13,23,-13165
6.640564,-118,330,-13183
6.656189,-324,207,-13145
6.671814,892,-1561,-13219
6.687439,-177,-547,-13319
6.703064,-2059,1421,-13210
6.718689,3,705,-13144
6.734314,119,167,-13160
6.749939,-547,126,-13154
6.765564,726,296,-13165
6.781189,221,266,-13169
6.796814,-129,207,-13163
6.812439,158,346,-13149
6.828064,16,-442,-13165
6.843689,-184,-581,-13153
6.859314,-231,721,-13136
6.874939,-17,817,-13169
6.890564,-204,-42,-13165
6.906189,-261,60,-13140
6.921814,-17,312,-13140
6.937439,1,483,-13165
6.953064,-70,467,-13176
6.968689,-115,201,-13158
6.984314,-86,0,-13161
6.999939,-29,-400,-13181
7.015564,-59,17,-13170
7.031189,-184,724,-13156
7.046814,-179,292,-13156
7.062439,-63,132,-13156
7.078064,-54,276,-13169
7.093689,-88,87,-13176
7.109314,-99,121,-13165
7.124939,-118,164,-13165
7.140564,-168,466,-13167
7.156189,-142,433,-13163
7.171814,-109,237,-13167
7.187439,-167,519,-13153
