;Title, http://www.gcdataconcepts.com, x2-2,Kionix KXRB5-2050
;Version, 1102, Build date, Oct  6 2015,  SN:CCDC10023F56AE8
;Start_time, 2007-01-05, 20:24:28.770
;Temperature, -999.00, deg C,  Vbat, 4152, mv
;Gain, high
;SampleRate, 64,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0,sec
;Headers, time,Ax,Ay,Az
0.377777,-6,569,-12965
0.393402,-145,453,-12844
0.409027,-167,723,-12994
0.424652,-175,748,-12783
0.440277,-225,544,-12885
0.455902,80,485,-13356
0.471527,298,303,-13436
0.502777,180,278,-13486
0.518402,192,564,-13540
0.534027,-40,557,-13106
0.549652,-192,476,-12922
0.565277,-147,466,-12890
0.580902,-261,374,-12833
0.596527,66,435,-13272
0.612152,299,519,-13422
0.627777,180,651,-13340
0.643402,235,658,-13401
0.659027,74,319,-13128
0.674652,-59,226,-12981
0.690277,-118,389,-12958
0.705902,-259,508,-12897
0.721527,-61,603,-13183
0.737152,117,592,-13381
0.752777,110,603,-13403
0.768402,137,576,-13324
0.784027,8,469,-13060
0.799652,-63,546,-12956
0.815277,-84,523,-12906
0.830902,-17,362,-13074
0.846527,228,423,-13401
0.862152,137,558,-13303
0.877777,3,678,-13254
0.893402,37,662,-13288
0.909027,-104,524,-12983
0.924652,-204,512,-12906
0.940277,-113,496,-13101
0.955902,48,491,-13153
0.971527,148,633,-13238
0.987152,169,669,-13379
1.002777,212,501,-13336
1.018402,149,383,-13151
1.034027,-11,419,-13053
1.049652,-109,573,-12986
1.065277,-163,667,-12960
1.080902,-33,603,-13211
1.096527,139,564,-13404
1.112152,80,603,-13270
1.127777,16,619,-13203
1.143402,33,548,-13144
1.159027,0,489,-12945
1.174652,-40,485,-12994
1.190277,74,448,-13231
1.205902,171,508,-13261
1.221527,89,673,-13242
1.237152,64,651,-13310
1.252777,35,530,-13181
1.268402,-104,498,-12995
1.284027,-109,455,-13047
1.299652,-22,455,-13088
1.315277,-17,564,-13106
1.330902,80,569,-13294
1.346527,224,442,-13372
1.362152,169,455,-13231
1.377777,5,537,-13099
1.393402,-54,499,-13040
1.409027,-52,501,-13011
1.424652,-93,558,-13085
1.440277,7,521,-13276
1.455902,116,508,-13315
1.471527,19,574,-13219
1.487152,24,496,-13194
1.502777,49,376,-13085
1.518402,-49,394,-13008
1.534027,21,382,-13133
1.549652,121,407,-13186
1.565277,67,573,-13213
1.580902,76,592,-13308
1.596527,82,498,-13231
