Auto,Run #3
13.3,0.233
13.35,0.291
13.4,0.291
13.45,0.233
13.5,0.233
13.55,0.291
13.6,0.291
13.65,0.233
13.7,0.233
13.75,0.291
13.8,0.349
13.85,0.407
13.9,0.465
13.95,0.465
14,0.465
14.05,0.524
14.1,0.64
14.15,0.698
14.2,0.698
14.25,0.756
14.3,0.873
14.35,0.989
14.4,1.047
14.45,1.105
14.5,1.222
14.55,1.338
14.6,1.454
14.65,1.571
14.7,1.745
14.75,1.862
14.8,1.92
14.85,1.978
14.9,2.094
14.95,2.269
15,2.385
15.05,2.502
15.1,2.618
15.15,2.793
15.2,2.909
15.25,2.967
15.3,3.083
15.35,3.258
15.4,3.432
15.45,3.549
15.5,3.665
15.55,3.782
15.6,3.898
15.65,4.014
15.7,4.189
15.75,4.363
15.8,4.48
15.85,4.596
15.9,4.712
15.95,4.829
16,4.945
16.05,5.061
16.1,5.178
16.15,5.294
16.2,5.411
16.25,5.585
16.3,5.76
16.35,5.876
16.4,5.934
16.45,5.992
16.5,6.167
16.55,6.341
16.6,6.458
16.65,6.574
16.7,6.69
16.75,6.807
16.8,6.923
16.85,7.098
16.9,7.272
16.95,7.389
17,7.505
17.05,7.621
17.1,7.679
17.15,7.738
17.2,7.912
17.25,8.087
17.3,8.203
17.35,8.261
17.4,8.378
17.45,8.552
17.5,8.668
17.55,8.785
17.6,8.901
17.65,9.018
17.7,9.134
17.75,9.25
17.8,9.425
17.85,9.541
17.9,9.657
17.95,9.774
18,9.89
18.05,10.007
18.1,10.065
18.15,10.181
18.2,10.297
18.25,10.472
18.3,10.588
18.35,10.705
18.4,10.821
18.45,10.937
18.5,11.054
18.55,11.112
18.6,11.228
18.65,11.345
18.7,11.461
18.75,11.577
18.8,11.694
18.85,11.81
18.9,11.926
18.95,12.043
19,12.159
19.05,12.275
19.1,12.392
19.15,12.508
19.2,12.625
19.25,12.683
19.3,12.741
19.35,12.857
19.4,13.032
19.45,13.206
19.5,13.265
19.55,13.323
19.6,13.439
19.65,13.555
19.7,13.614
19.75,13.672
19.8,13.788
19.85,13.904
19.9,13.963
19.95,14.021
20,14.137
20.05,14.254
20.1,14.37
20.15,14.486
20.2,14.603
20.25,14.661
20.3,14.661
20.35,14.719
20.4,14.835
20.45,15.01
20.5,15.126
20.55,15.184
20.6,15.184
20.65,15.243
20.7,15.359
20.75,15.475
20.8,15.592
20.85,15.65
20.9,15.708
20.95,15.708
21,15.766
21.05,15.882
21.1,15.999
21.15,16.057
21.2,16.115
21.25,16.232
21.3,16.348
21.35,16.406
21.4,16.406
21.45,16.464
21.5,16.522
21.55,16.581
21.6,16.639
21.65,16.755
21.7,16.872
21.75,16.93
21.8,16.988
21.85,17.046
21.9,17.104
21.95,17.104
22,17.162
22.05,17.221
22.1,17.279
22.15,17.337
22.2,17.395
22.25,17.511
22.3,17.57
22.35,17.628
22.4,17.686
22.45,17.744
22.5,17.802
22.55,17.802
22.6,17.861
22.65,17.977
22.7,18.035
22.75,18.035
22.8,18.035
22.85,18.093
22.9,18.151
22.95,18.151
23,18.151
23.05,18.093
23.1,18.035
23.15,17.919
23.2,17.802
23.25,17.744
23.3,17.686
23.35,17.628
23.4,17.511
23.45,17.453
23.5,17.395
23.55,17.279
23.6,17.221
23.65,17.221
23.7,17.162
23.75,17.046
23.8,16.93
23.85,16.872
23.9,16.813
23.95,16.755
24,16.697
24.05,16.581
24.1,16.522
24.15,16.522
24.2,16.464
24.25,16.348
24.3,16.232
24.35,16.173
24.4,16.115
24.45,16.057
24.5,15.999
24.55,15.941
24.6,15.882
24.65,15.824
24.7,15.708
24.75,15.592
24.8,15.533
24.85,15.475
24.9,15.475
24.95,15.417
25,15.359
25.05,15.243
25.1,15.126
25.15,15.126
25.2,15.068
25.25,15.01
25.3,14.952
25.35,14.893
25.4,14.835
25.45,14.719
25.5,14.661
25.55,14.603
25.6,14.544
25.65,14.486
25.7,14.428
25.75,14.37
25.8,14.312
25.85,14.254
25.9,14.137
25.95,14.021
26,13.963
26.05,13.963
26.1,13.963
26.15,13.904
26.2,13.788
26.25,13.672
26.3,13.614
26.35,13.614
26.4,13.555
26.45,13.497
26.5,13.439
26.55,13.381
26.6,13.323
26.65,13.206
26.7,13.148
26.75,13.09
26.8,13.032
26.85,12.974
26.9,12.915
26.95,12.915
27,12.857
27.05,12.741
27.1,12.683
27.15,12.683
27.2,12.625
27.25,12.508
27.3,12.392
27.35,12.392
27.4,12.392
27.45,12.334
27.5,12.217
27.55,12.101
27.6,12.043
27.65,12.043
27.7,12.043
27.75,11.985
27.8,11.926
27.85,11.81
27.9,11.752
27.95,11.694
28,11.636
28.05,11.577
28.1,11.519
28.15,11.461
28.2,11.403
28.25,11.345
28.3,11.228
28.35,11.054
28.4,10.763
28.45,10.356
28.5,9.599
28.55,8.319
28.6,6.341
28.65,3.898
28.7,1.745
28.75,0.524
28.8,0.175
28.85,0.058
28.9,-0.058
28.95,-0.175
29,-0.233
29.05,-0.233
29.1,-0.233
29.15,-0.175
29.2,-0.175
29.25,-0.175
29.3,-0.116
29.35,-0.058
29.4,0
29.45,0
29.5,0.058
29.55,0.116
29.6,0.116
29.65,0.116
29.7,0.116
29.75,0.175
29.8,0.175
29.85,0.116
29.9,0.058
29.95,0
30,0
30.05,0
30.1,0
30.15,0
30.2,-0.058
30.25,-0.116
30.3,-0.175
