time,x,y,z
0.005,-0.003,-0.010,1.004
0.005,-0.004,-0.008,1.003
0.005,-0.003,-0.010,1.003
0.008,-0.002,-0.009,1.003
0.010,-0.004,-0.009,1.003
0.012,-0.003,-0.010,1.003
0.016,-0.004,-0.010,1.003
0.017,-0.002,-0.010,1.002
0.019,-0.002,-0.010,1.002
0.022,-0.004,-0.010,1.003
0.024,-0.003,-0.010,1.002
0.027,-0.003,-0.009,1.000
0.029,-0.002,-0.010,1.001
0.031,-0.003,-0.009,1.000
0.036,-0.002,-0.012,1.001
0.036,-0.002,-0.009,1.002
0.038,-0.002,-0.009,1.002
0.041,-0.002,-0.011,1.003
0.043,-0.002,-0.010,1.002
0.046,-0.003,-0.008,1.005
0.048,-0.004,-0.010,1.003
0.050,-0.004,-0.010,1.001
0.053,-0.004,-0.011,1.001
0.055,-0.001,-0.009,1.002
0.058,-0.003,-0.008,1.001
0.060,-0.004,-0.010,1.001
0.063,-0.003,-0.011,0.999
0.065,-0.001,-0.011,1.001
0.067,-0.001,-0.010,1.003
0.070,-0.002,-0.010,1.002
0.072,-0.002,-0.010,1.001
0.075,-0.002,-0.011,1.001
0.077,-0.003,-0.009,1.002
0.079,-0.003,-0.010,1.001
0.082,-0.004,-0.009,1.001
0.084,-0.004,-0.010,0.996
0.087,-0.003,-0.012,0.998
0.089,-0.003,-0.010,1.003
0.091,-0.003,-0.011,1.003
0.094,-0.003,-0.014,1.001
0.097,0.001,-0.017,0.997
0.099,0.006,-0.019,0.999
0.101,0.033,-0.060,1.000
0.104,0.144,-0.114,0.992
0.106,0.160,-0.175,1.021
0.108,0.088,-0.168,1.024
0.111,0.052,-0.144,0.987
0.113,0.017,-0.101,0.989
0.115,-0.013,-0.068,1.019
0.118,-0.036,-0.035,1.018
0.121,-0.049,-0.014,0.991
0.123,-0.051,0.002,1.001
0.125,-0.040,-0.006,1.009
0.128,-0.025,-0.106,0.980
0.131,0.019,-0.117,0.973
0.132,0.034,-0.130,1.005
0.135,0.040,-0.131,1.017
