time,x,y,z
0.007,0.000,-0.010,1.002
0.008,0.001,-0.010,1.001
0.008,-0.000,-0.010,1.000
0.009,0.000,-0.010,1.003
0.013,0.001,-0.009,1.001
0.015,0.001,-0.010,1.001
0.017,0.001,-0.010,1.003
0.019,0.001,-0.012,1.004
0.022,0.002,-0.011,1.003
0.024,0.002,-0.010,1.001
0.026,0.002,-0.012,1.002
0.029,0.002,-0.011,1.002
0.031,-0.000,-0.011,1.002
0.034,0.002,-0.011,1.001
0.036,0.002,-0.010,1.002
0.038,0.002,-0.010,1.002
0.041,0.001,-0.010,1.002
0.043,0.001,-0.009,1.001
0.046,0.001,-0.009,1.001
0.048,-0.000,-0.010,1.001
0.050,0.001,-0.010,0.999
0.053,0.002,-0.009,1.003
0.056,0.003,-0.010,1.001
0.058,0.000,-0.008,1.001
0.060,0.003,-0.009,0.999
0.062,0.002,-0.009,1.003
0.064,0.001,-0.010,1.001
0.067,0.001,-0.011,1.001
0.070,0.002,-0.010,1.002
0.072,0.002,-0.012,1.002
0.074,0.001,-0.011,1.001
0.078,0.000,-0.011,1.001
0.079,0.001,-0.011,1.001
0.082,0.000,-0.011,1.001
0.084,0.000,-0.011,1.000
0.086,0.001,-0.012,1.002
0.090,-0.000,-0.011,1.002
0.091,-0.001,-0.010,1.001
0.094,0.000,-0.009,1.001
0.096,0.000,-0.011,1.003
0.098,0.000,-0.010,1.003
0.101,-0.003,-0.011,1.002
0.103,-0.004,-0.011,1.002
0.106,-0.004,-0.007,1.001
0.108,-0.004,-0.006,1.004
0.110,-0.002,-0.007,1.004
0.118,-0.013,-0.014,1.003
0.118,-0.024,-0.020,1.005
0.118,-0.024,-0.016,1.001
0.120,-0.025,-0.015,1.001
0.123,-0.018,-0.011,1.003
0.125,-0.012,-0.010,0.999
0.127,-0.004,-0.004,0.998
0.130,-0.000,-0.005,1.002
0.132,0.001,-0.008,1.003
0.135,-0.000,-0.007,1.003
0.137,-0.002,-0.008,0.998
0.139,-0.003,-0.006,1.004
0.142,-0.009,-0.007,1.003
0.144,-0.013,-0.007,1.003
0.147,-0.017,-0.010,1.000
0.149,-0.019,-0.008,1.002
0.151,-0.021,-0.006,1.002
0.154,-0.024,-0.006,0.999
0.157,-0.032,-0.006,1.003
0.159,-0.030,-0.007,1.006
0.161,-0.027,-0.005,0.999
0.163,-0.030,-0.003,1.002
0.167,-0.036,-0.006,1.006
0.169,-0.038,-0.001,1.001
0.171,-0.041,0.002,0.999
0.173,-0.037,0.003,0.995
0.175,-0.036,0.003,0.995
0.179,-0.038,-0.002,0.992
0.181,-0.038,-0.002,1.011
0.183,-0.045,-0.003,1.010
0.185,-0.048,-0.010,0.991
0.187,-0.049,-0.014,0.990
0.190,-0.052,-0.026,1.004
0.192,-0.050,-0.035,1.006
0.195,-0.056,-0.040,0.999
0.197,-0.102,-0.036,0.953
0.199,-0.085,-0.024,1.018
0.202,-0.045,-0.020,1.077
0.204,-0.081,-0.030,0.960
0.208,-0.091,-0.035,0.950
0.209,-0.119,-0.044,1.028
0.213,-0.236,-0.081,1.004
0.214,-0.149,-0.070,1.001
0.216,-0.155,-0.076,0.988
0.220,-0.135,-0.090,1.020
0.221,-0.097,-0.072,1.023
0.224,-0.110,-0.065,0.945
0.226,-0.079,-0.052,1.021
0.228,-0.102,-0.062,1.038
0.233,-0.109,-0.064,0.950
0.233,-0.094,-0.057,0.991
0.241,-0.098,-0.053,1.033
0.241,-0.076,-0.047,0.988
0.241,-0.094,-0.052,0.991
0.243,-0.105,-0.055,1.017
0.246,-0.079,-0.045,1.005
0.248,-0.103,-0.049,0.991
0.250,-0.069,-0.030,1.000
0.252,-0.067,-0.029,1.011
0.255,-0.071,-0.026,1.005
0.258,-0.105,-0.034,0.993
0.260,-0.074,-0.017,0.977
0.262,-0.076,-0.011,1.010
0.265,-0.050,-0.002,1.010
0.267,-0.060,0.001,1.015
0.270,-0.093,-0.021,0.991
0.272,-0.102,-0.025,0.976
0.274,-0.078,-0.013,1.018
0.277,-0.086,-0.019,0.994
0.280,-0.092,-0.015,1.013
0.282,-0.096,-0.012,1.002
