time,x,y,z
0.007,0.121,-0.004,0.992
0.008,0.110,-0.001,1.001
0.008,0.101,0.003,1.006
0.008,0.092,0.008,0.993
0.011,0.078,0.009,1.012
0.013,0.074,0.010,0.995
0.015,0.074,0.012,1.009
0.017,0.079,0.012,1.002
0.021,0.093,0.009,0.995
0.022,0.104,0.010,1.003
0.025,0.108,0.011,1.003
0.027,0.106,0.017,0.997
0.029,0.099,0.018,1.006
0.033,0.096,0.016,0.998
0.035,0.094,0.019,1.013
0.037,0.093,0.027,1.006
0.039,0.101,0.037,0.982
0.042,0.100,0.050,1.042
0.044,0.146,0.070,0.982
0.046,0.206,0.094,1.009
0.049,0.252,0.113,0.990
0.051,0.243,0.120,1.026
0.054,0.249,0.123,0.986
0.057,0.233,0.125,1.013
0.059,0.218,0.122,1.007
0.061,0.199,0.121,1.008
0.064,0.191,0.119,0.996
0.066,0.180,0.116,1.005
0.068,0.180,0.116,1.007
0.071,0.169,0.108,0.993
0.073,0.158,0.108,1.017
0.076,0.155,0.102,1.045
0.078,0.170,0.106,0.922
0.080,0.125,0.084,1.053
0.083,0.137,0.088,0.973
0.085,0.120,0.081,1.029
0.090,0.125,0.083,0.981
0.090,0.109,0.076,1.013
0.092,0.093,0.066,0.982
0.095,0.091,0.070,1.003
0.098,0.086,0.071,1.038
0.100,0.100,0.073,0.959
0.102,0.065,0.057,1.038
0.104,0.074,0.053,0.985
0.107,0.097,0.069,0.979
0.109,0.079,0.059,1.077
0.112,0.100,0.062,0.936
0.114,0.075,0.055,1.015
0.116,0.088,0.058,1.031
0.119,0.100,0.055,0.955
0.122,0.075,0.047,1.024
0.124,0.100,0.052,0.990
0.126,0.100,0.054,1.009
0.128,0.093,0.052,1.016
0.131,0.109,0.063,0.967
0.133,0.090,0.058,1.041
0.136,0.102,0.071,1.009
0.138,0.103,0.070,0.954
0.140,0.078,0.067,1.045
0.143,0.082,0.077,0.967
0.145,0.076,0.082,1.011
0.148,0.068,0.089,1.040
0.150,0.065,0.095,0.987
0.152,0.078,0.110,0.988
0.156,0.079,0.107,1.011
0.157,0.066,0.108,1.016
0.161,0.070,0.118,1.010
0.162,0.086,0.130,1.003
0.164,0.094,0.138,0.993
0.167,0.089,0.140,1.005
0.170,0.076,0.131,1.037
0.172,0.072,0.119,0.992
0.174,0.076,0.123,0.966
0.176,0.056,0.105,1.057
0.184,0.067,0.112,1.004
0.185,0.061,0.098,0.980
0.185,0.064,0.090,0.999
0.186,0.051,0.078,1.051
0.189,0.053,0.069,0.951
0.192,0.020,0.043,1.028
0.193,0.041,0.046,0.981
0.196,0.023,0.044,1.040
0.198,0.043,0.047,0.978
0.201,0.027,0.038,1.045
0.203,0.046,0.040,0.940
0.206,0.022,0.029,1.029
0.208,0.034,0.022,1.019
0.210,0.023,0.016,0.976
0.213,0.019,0.020,0.990
0.215,0.008,0.010,1.044
0.218,0.016,0.023,0.988
0.221,-0.005,0.014,0.966
0.223,-0.011,0.022,1.049
0.225,-0.017,0.021,0.992
0.227,-0.023,0.021,0.990
0.229,-0.023,0.029,0.987
0.233,-0.032,0.035,0.983
0.235,-0.050,0.033,1.039
0.237,-0.042,0.041,0.954
0.239,-0.064,0.034,1.024
0.241,-0.064,0.049,0.994
0.245,-0.067,0.047,1.016
0.246,-0.069,0.056,0.954
0.249,-0.090,0.041,1.054
0.251,-0.073,0.055,1.004
0.256,-0.070,0.051,0.972
0.258,-0.065,0.054,1.036
0.259,-0.045,0.059,0.986
0.261,-0.048,0.062,0.984
0.264,-0.054,0.063,1.004
0.267,-0.047,0.060,1.006
0.269,-0.049,0.049,0.988
0.271,-0.055,0.047,1.041
0.273,-0.037,0.054,1.009
0.275,-0.027,0.059,0.972
0.279,-0.025,0.060,0.963
0.280,-0.038,0.046,1.052
0.283,-0.023,0.043,1.038
0.285,0.000,0.046,0.969
0.287,0.003,0.046,0.936
0.292,-0.014,0.025,1.010
0.292,-0.016,0.013,1.017
0.295,0.001,0.026,0.963
0.297,-0.016,0.013,1.094
0.299,0.022,0.035,0.900
0.302,-0.008,0.014,1.053
0.305,0.005,0.018,0.962
0.306,-0.006,0.004,1.059
0.309,0.014,0.010,1.001
0.312,0.004,0.008,0.942
0.314,-0.023,-0.005,1.078
0.316,-0.000,0.016,0.968
0.319,-0.017,-0.002,1.041
0.321,-0.012,-0.004,0.965
0.324,-0.028,-0.011,0.996
0.326,-0.030,-0.022,1.030
0.328,-0.027,-0.014,0.938
0.331,-0.054,-0.020,1.042
0.333,-0.059,-0.034,1.061
0.336,-0.032,-0.007,0.945
0.338,-0.048,-0.006,1.023
0.340,-0.044,0.004,0.962
0.343,-0.081,-0.008,1.009
0.346,-0.088,-0.005,1.032
0.348,-0.099,-0.012,1.006
0.350,-0.101,0.006,1.029
0.353,-0.088,0.023,0.919
0.356,-0.118,0.012,1.008
0.358,-0.123,0.014,1.054
0.360,-0.105,0.026,1.002
0.362,-0.107,0.017,0.971
0.364,-0.097,0.042,0.999
0.367,-0.104,0.037,1.038
0.370,-0.083,0.045,0.943
0.373,-0.086,0.042,0.991
0.374,-0.101,0.042,1.126
0.376,-0.066,0.028,0.930
0.382,-0.082,0.052,0.948
0.382,-0.100,0.018,1.106
0.384,-0.073,0.027,0.925
0.386,-0.096,-0.002,1.017
0.389,-0.083,0.011,0.969
0.391,-0.085,0.015,1.003
0.393,-0.095,-0.007,1.025
0.396,-0.079,0.021,0.980
0.398,-0.093,0.007,0.990
0.400,-0.087,0.006,0.979
0.403,-0.098,0.003,1.035
0.405,-0.097,0.003,1.014
0.408,-0.097,0.002,0.956
0.410,-0.103,0.009,0.986
0.414,-0.113,0.005,1.072
0.415,-0.083,0.021,0.912
0.417,-0.112,0.001,1.045
0.421,-0.098,0.012,0.981
0.422,-0.106,0.002,1.061
0.425,-0.084,0.020,0.982
0.427,-0.087,0.017,0.947
0.429,-0.092,0.022,1.045
