time,x,y,z
0.008,0.013,-0.012,1.004
0.008,0.009,-0.012,1.008
0.008,0.008,-0.012,1.004
0.008,0.010,-0.010,1.000
0.011,0.013,-0.009,0.998
0.013,0.012,-0.011,0.999
0.015,0.012,-0.010,1.003
0.018,0.011,-0.014,1.004
0.022,0.010,-0.012,1.000
0.023,0.009,-0.012,1.001
0.025,0.009,-0.011,1.002
0.027,0.010,-0.011,1.001
0.031,0.011,-0.013,1.000
0.033,0.011,-0.013,0.998
0.035,0.009,-0.013,0.998
0.037,0.008,-0.011,1.001
0.040,0.003,-0.010,1.000
0.043,-0.011,-0.008,0.998
0.044,-0.028,-0.006,0.997
0.047,-0.042,0.008,1.000
0.049,-0.044,0.030,1.001
0.052,-0.037,0.059,1.002
0.055,-0.031,0.072,0.999
0.057,-0.023,0.087,0.998
0.059,-0.016,0.092,1.004
0.061,-0.005,0.101,1.003
0.064,0.007,0.108,1.000
0.066,0.008,0.132,0.994
0.068,0.009,0.146,1.012
0.071,0.003,0.162,1.016
0.073,-0.015,0.171,1.009
0.077,0.003,0.188,0.989
0.078,0.020,0.202,0.997
0.080,0.035,0.220,1.001
0.083,0.038,0.226,0.987
0.086,0.014,0.195,1.043
0.088,0.020,0.194,0.967
0.090,0.015,0.194,1.005
0.093,0.028,0.177,1.040
0.095,0.048,0.190,1.006
0.097,0.002,0.181,0.935
0.100,-0.001,0.130,1.083
0.102,0.007,0.148,0.925
0.104,0.003,0.115,1.066
0.108,0.008,0.109,1.003
0.111,0.012,0.106,1.011
0.112,0.017,0.103,0.947
0.114,0.026,0.089,1.069
0.117,0.028,0.108,0.977
0.119,0.026,0.123,1.010
0.122,0.016,0.094,0.978
0.124,0.051,0.066,1.010
0.127,0.039,0.071,1.024
0.129,0.037,0.088,0.934
0.131,0.043,0.097,1.080
0.134,0.049,0.137,0.962
0.136,0.041,0.118,1.034
0.138,0.026,0.111,0.990
0.141,0.062,0.123,0.997
0.144,0.039,0.159,0.994
0.146,0.026,0.128,1.032
0.148,0.079,0.176,0.962
0.150,0.081,0.170,1.056
0.153,0.065,0.165,0.906
0.155,0.035,0.122,1.073
0.158,0.033,0.150,1.001
0.160,0.057,0.189,1.019
0.164,0.046,0.190,0.960
0.165,0.014,0.146,1.025
0.167,0.014,0.144,1.015
0.170,0.010,0.176,1.029
0.172,0.017,0.192,0.936
0.174,0.006,0.156,1.027
0.177,-0.002,0.125,1.030
0.179,-0.003,0.163,0.934
0.182,-0.031,0.117,1.129
0.184,-0.020,0.165,0.866
0.188,-0.024,0.072,1.113
0.189,-0.011,0.083,0.942
0.192,-0.007,0.074,0.964
0.193,-0.053,0.059,1.066
0.196,-0.017,0.077,0.937
0.200,-0.004,0.064,1.060
0.201,-0.013,0.078,0.942
0.204,0.025,0.064,1.094
0.206,0.013,0.084,0.880
0.208,0.009,0.021,1.095
0.211,0.011,0.062,0.926
0.213,0.013,0.068,1.082
0.216,0.021,0.064,0.915
0.218,0.041,0.059,1.064
0.220,0.054,0.077,0.909
0.224,0.020,0.038,1.109
0.225,0.052,0.066,0.928
0.227,0.051,0.062,1.031
0.230,0.068,0.078,1.012
0.234,0.057,0.061,0.976
0.235,0.056,0.081,1.002
0.237,0.033,0.101,1.034
0.241,0.057,0.092,1.013
0.242,0.037,0.108,0.933
0.244,0.024,0.101,1.051
0.247,0.005,0.088,1.006
0.249,-0.013,0.085,0.984
0.251,0.006,0.073,1.032
0.254,-0.009,0.093,0.944
0.256,-0.008,0.075,1.079
0.260,0.012,0.093,0.961
0.261,-0.007,0.085,1.029
0.263,-0.008,0.086,0.992
0.267,-0.016,0.064,0.985
0.268,-0.014,0.064,1.010
0.271,-0.015,0.067,0.986
0.273,-0.002,0.089,0.994
0.275,-0.004,0.103,1.033
0.278,0.013,0.074,1.027
0.280,-0.009,0.077,0.932
0.283,-0.018,0.048,1.038
0.285,-0.006,0.089,1.013
0.287,-0.020,0.070,0.972
0.290,-0.006,0.066,0.971
0.294,-0.007,0.100,1.056
0.296,-0.001,0.098,1.028
0.297,0.008,0.110,0.950
0.301,0.011,0.109,1.047
0.302,0.004,0.131,0.954
0.304,-0.015,0.090,1.054
0.308,-0.011,0.103,0.922
0.309,-0.036,0.074,1.087
0.312,-0.035,0.120,0.947
0.314,-0.047,0.082,1.064
0.319,-0.050,0.115,0.922
0.319,-0.069,0.056,1.092
0.321,-0.063,0.067,0.897
0.327,-0.081,0.038,1.069
0.327,-0.067,0.074,0.933
0.328,-0.044,0.071,1.122
0.331,-0.035,0.115,0.878
0.334,-0.008,0.096,1.052
0.336,0.002,0.113,0.962
0.338,0.015,0.095,1.030
0.341,0.036,0.068,1.025
0.343,0.052,0.077,0.978
0.346,0.069,0.086,1.002
0.348,0.090,0.069,1.013
0.350,0.078,0.060,0.987
0.352,0.090,0.030,0.991
0.356,0.080,-0.005,1.035
0.358,0.094,0.033,1.032
0.361,0.098,0.019,0.949
0.362,0.076,-0.010,1.002
0.364,0.069,0.011,1.043
0.368,0.056,0.034,0.896
0.370,0.041,0.001,1.152
0.372,0.018,0.030,0.928
0.374,-0.002,-0.011,1.053
0.377,-0.010,0.008,0.930
0.379,-0.010,-0.005,1.069
0.382,-0.044,0.016,0.914
0.384,-0.049,-0.022,1.113
0.386,-0.065,-0.021,0.912
0.389,-0.089,-0.012,1.012
0.391,-0.072,-0.002,1.058
0.394,-0.059,0.024,0.924
0.396,-0.076,-0.002,1.026
0.400,-0.085,0.039,0.971
0.402,-0.074,0.011,1.054
0.404,-0.082,0.021,0.983
0.406,-0.096,0.031,0.978
0.408,-0.083,0.037,1.067
0.410,-0.093,0.034,0.948
0.413,-0.088,0.026,0.985
0.415,-0.092,0.027,1.035
0.418,-0.083,0.039,0.968
0.420,-0.072,0.033,1.062
0.424,-0.069,0.025,0.978
0.425,-0.058,0.016,0.944
0.428,-0.060,0.003,1.047
0.430,-0.048,-0.011,1.002
0.432,-0.033,0.004,0.946
0.437,-0.027,-0.014,1.030
0.437,-0.024,0.005,0.957
0.440,0.007,-0.038,1.102
0.442,0.024,-0.016,0.894
0.444,0.017,-0.052,1.027
0.447,0.039,-0.017,1.011
0.449,0.037,-0.036,1.014
0.451,0.037,-0.040,0.943
0.454,0.032,-0.055,1.109
0.458,0.045,-0.028,0.931
0.459,0.037,-0.057,0.998
0.461,0.025,-0.050,1.013
0.463,0.008,-0.041,1.037
0.466,0.000,-0.042,0.966
0.469,-0.011,-0.042,1.043
0.471,-0.002,-0.017,0.959
0.474,-0.015,-0.040,0.986
0.475,-0.016,-0.046,1.011
0.478,-0.014,-0.024,1.015
0.481,-0.026,-0.033,0.969
0.483,-0.018,-0.065,1.081
0.485,-0.017,-0.075,0.911
0.487,-0.003,-0.100,1.074
0.492,0.001,-0.095,0.953
0.492,0.006,-0.134,1.053
0.496,0.000,-0.102,0.929
0.497,0.001,-0.128,1.049
0.501,0.015,-0.116,1.041
0.503,-0.011,-0.090,0.904
0.504,0.003,-0.113,1.087
0.507,-0.011,-0.073,0.938
0.509,-0.016,-0.081,0.985
0.512,-0.029,-0.090,1.005
0.515,-0.011,-0.096,0.995
0.517,-0.007,-0.125,1.120
0.519,0.000,-0.106,0.820
0.521,0.013,-0.152,1.137
0.525,0.022,-0.138,0.952
0.526,0.002,-0.173,0.955
0.529,0.010,-0.124,1.012
0.531,0.005,-0.118,1.024
0.533,0.001,-0.149,1.023
0.536,0.008,-0.137,0.949
0.538,-0.009,-0.189,1.017
0.541,0.016,-0.160,1.043
0.543,-0.005,-0.155,0.921
0.545,0.007,-0.162,1.100
0.548,0.001,-0.149,0.921
0.550,-0.007,-0.179,1.037
0.553,-0.009,-0.153,0.944
0.555,-0.015,-0.172,1.110
0.560,-0.022,-0.158,0.874
0.560,-0.016,-0.217,1.103
0.564,-0.018,-0.179,0.892
0.565,-0.025,-0.203,1.080
0.567,-0.042,-0.169,0.913
0.572,-0.047,-0.222,1.049
0.572,-0.031,-0.195,0.949
0.574,-0.052,-0.199,1.000
0.576,-0.029,-0.195,1.038
0.581,-0.035,-0.207,1.038
0.581,-0.015,-0.222,0.943
0.584,-0.006,-0.239,1.057
0.587,-0.009,-0.223,0.913
0.588,-0.002,-0.243,1.083
0.592,0.019,-0.241,0.929
0.594,0.018,-0.240,0.978
0.596,0.020,-0.243,1.049
0.598,0.017,-0.232,0.954
0.601,0.033,-0.259,1.010
0.603,0.049,-0.270,1.030
0.606,0.044,-0.211,0.917
0.608,0.057,-0.231,1.115
0.610,0.054,-0.204,0.870
0.614,0.072,-0.243,1.145
0.615,0.052,-0.232,0.933
0.617,0.083,-0.271,1.008
0.620,0.093,-0.276,0.990
0.622,0.080,-0.281,0.968
0.625,0.071,-0.273,1.009
0.627,0.069,-0.250,0.983
0.630,0.081,-0.247,1.026
0.632,0.066,-0.226,0.979
0.634,0.072,-0.244,1.016
0.637,0.063,-0.228,0.983
0.639,0.079,-0.219,0.987
0.642,0.078,-0.211,1.028
0.644,0.075,-0.210,0.954
0.648,0.077,-0.202,1.020
0.649,0.071,-0.172,0.974
0.651,0.065,-0.192,0.999
0.653,0.063,-0.184,0.972
0.656,0.057,-0.177,1.024
0.659,0.065,-0.164,1.009
0.661,0.065,-0.167,0.984
0.663,0.066,-0.171,0.989
0.666,0.052,-0.174,0.993
0.668,0.050,-0.165,1.007
0.671,0.047,-0.154,1.005
0.673,0.051,-0.154,0.998
0.675,0.047,-0.127,0.989
0.678,0.046,-0.120,1.018
0.682,0.046,-0.120,0.995
0.683,0.031,-0.125,0.996
0.685,0.039,-0.109,0.975
0.687,0.042,-0.126,1.007
0.690,0.036,-0.119,1.023
0.693,0.043,-0.097,0.995
0.695,0.046,-0.082,0.994
0.697,0.047,-0.067,1.002
0.699,0.059,-0.052,1.010
0.702,0.064,-0.037,1.006
0.704,0.068,-0.033,1.000
0.707,0.084,-0.027,0.988
0.710,0.097,-0.022,0.995
0.711,0.127,-0.001,1.012
0.715,0.144,0.019,1.007
0.716,0.155,0.011,1.010
0.719,0.177,0.019,0.997
0.721,0.201,0.030,0.997
0.723,0.215,0.033,1.006
0.726,0.240,0.037,1.005
0.728,0.277,0.043,1.005
0.731,0.273,0.021,1.003
0.733,0.286,0.018,0.999
0.735,0.307,0.031,0.994
0.738,0.369,0.044,1.008
0.740,0.415,0.066,1.012
0.743,0.394,0.051,1.007
0.745,0.408,0.036,1.007
0.748,0.385,0.015,0.997
0.750,0.386,0.021,0.997
0.752,0.407,0.016,1.001
0.755,0.417,0.022,1.012
0.757,0.389,0.014,1.029
0.760,0.379,0.015,0.946
0.762,0.414,0.022,1.028
0.766,0.404,0.004,1.001
0.767,0.413,0.009,1.002
0.769,0.387,0.007,1.020
0.772,0.417,0.013,0.989
0.774,0.412,-0.003,1.017
0.776,0.419,-0.001,0.969
0.779,0.388,-0.020,1.033
0.782,0.399,-0.030,0.940
0.784,0.452,0.008,1.050
0.786,0.449,0.006,1.012
0.788,0.473,0.015,0.946
0.792,0.452,0.018,1.080
0.793,0.414,-0.003,0.975
0.796,0.464,0.001,0.976
0.800,0.345,-0.043,1.070
0.801,0.434,-0.020,0.895
0.803,0.345,-0.054,1.073
0.806,0.357,-0.056,0.982
0.808,0.285,-0.083,1.053
0.810,0.284,-0.069,0.948
0.813,0.253,-0.065,1.002
0.817,0.264,-0.051,1.013
0.817,0.199,-0.064,1.055
0.820,0.269,-0.045,0.915
0.822,0.183,-0.065,1.079
0.825,0.270,-0.034,0.876
0.827,0.199,-0.063,1.079
0.829,0.239,-0.035,0.994
0.832,0.239,-0.062,1.091
0.834,0.282,-0.047,0.912
0.837,0.238,-0.047,1.115
0.840,0.317,-0.037,0.898
0.841,0.247,-0.054,1.091
0.844,0.271,-0.054,1.044
0.846,0.281,-0.059,0.949
0.849,0.297,-0.065,1.003
0.851,0.275,-0.081,1.006
0.853,0.321,-0.067,0.999
0.856,0.321,-0.058,1.029
0.858,0.283,-0.089,1.051
0.861,0.319,-0.068,0.946
0.863,0.237,-0.089,1.038
0.865,0.206,-0.090,1.043
0.868,0.190,-0.111,0.967
0.871,0.182,-0.109,0.805
